ID,Translation-Batak
K58614,http://btkword-rdf.com/B2713
K58614,http://btkword-rdf.com/B5327
K58614,http://btkword-rdf.com/B8333
K58647,http://btkword-rdf.com/B1711
K58647,http://btkword-rdf.com/B1825
K58647,http://btkword-rdf.com/B1836
K58659,http://btkword-rdf.com/B699
K58659,http://btkword-rdf.com/B4128
K58659,http://btkword-rdf.com/B8353
K58684,http://btkword-rdf.com/B981
K58740,http://btkword-rdf.com/B7184
K58753,http://btkword-rdf.com/B7880
K58755,http://btkword-rdf.com/B8362
K58763,http://btkword-rdf.com/B8376
K58776,http://btkword-rdf.com/B2083
K58776,http://btkword-rdf.com/B7863
K58780,http://btkword-rdf.com/B8546
K58788,http://btkword-rdf.com/B7455
K58824,http://btkword-rdf.com/B8205
K58824,http://btkword-rdf.com/B8282
K58824,http://btkword-rdf.com/B10489
K58824,http://btkword-rdf.com/B10570
K58838,http://btkword-rdf.com/B8354
K58838,http://btkword-rdf.com/B8413
K58838,http://btkword-rdf.com/B8954
K58838,http://btkword-rdf.com/B10486
K58841,http://btkword-rdf.com/B3179
K58844,http://btkword-rdf.com/B8416
K58848,http://btkword-rdf.com/B3418
K58848,http://btkword-rdf.com/B11167
K58851,http://btkword-rdf.com/B1582
K58851,http://btkword-rdf.com/B2343
K58851,http://btkword-rdf.com/B2537
K58851,http://btkword-rdf.com/B5913
K58851,http://btkword-rdf.com/B8849
K58885,http://btkword-rdf.com/B6592
K58885,http://btkword-rdf.com/B8663
K58885,http://btkword-rdf.com/B10934
K58895,http://btkword-rdf.com/B434
K58895,http://btkword-rdf.com/B4703
K58895,http://btkword-rdf.com/B6342
K58895,http://btkword-rdf.com/B8436
K58895,http://btkword-rdf.com/B8439
K58895,http://btkword-rdf.com/B8447
K58895,http://btkword-rdf.com/B8470
K58905,http://btkword-rdf.com/B961
K58910,http://btkword-rdf.com/B8445
K58910,http://btkword-rdf.com/B8818
K58922,http://btkword-rdf.com/B2693
K58925,http://btkword-rdf.com/B8451
K58936,http://btkword-rdf.com/B10626
K58939,http://btkword-rdf.com/B4005
K58948,http://btkword-rdf.com/B73
K58950,http://btkword-rdf.com/B9629
K58964,http://btkword-rdf.com/B8464
K58997,http://btkword-rdf.com/B8819
K59009,http://btkword-rdf.com/B441
K59009,http://btkword-rdf.com/B6544
K59009,http://btkword-rdf.com/B7259
K59010,http://btkword-rdf.com/B139
K59010,http://btkword-rdf.com/B7314
K59068,http://btkword-rdf.com/B3577
K59068,http://btkword-rdf.com/B6239
K59068,http://btkword-rdf.com/B6265
K59068,http://btkword-rdf.com/B6651
K59068,http://btkword-rdf.com/B7308
K59068,http://btkword-rdf.com/B8507
K59068,http://btkword-rdf.com/B8575
K59070,http://btkword-rdf.com/B548
K59070,http://btkword-rdf.com/B11039
K59104,http://btkword-rdf.com/B7329
K59145,http://btkword-rdf.com/B160
K59145,http://btkword-rdf.com/B3154
K59145,http://btkword-rdf.com/B8498
K59161,http://btkword-rdf.com/B8232
K59178,http://btkword-rdf.com/B8509
K59192,http://btkword-rdf.com/B686
K59192,http://btkword-rdf.com/B9426
K59202,http://btkword-rdf.com/B3088
K59202,http://btkword-rdf.com/B7407
K59202,http://btkword-rdf.com/B8511
K59253,http://btkword-rdf.com/B6384
K59253,http://btkword-rdf.com/B8116
K59262,http://btkword-rdf.com/B4123
K59262,http://btkword-rdf.com/B4163
K59262,http://btkword-rdf.com/B9722
K59263,http://btkword-rdf.com/B3633
K59316,http://btkword-rdf.com/B686
K59316,http://btkword-rdf.com/B1797
K59321,http://btkword-rdf.com/B9051
K59333,http://btkword-rdf.com/B5894
K59374,http://btkword-rdf.com/B3184
K59380,http://btkword-rdf.com/B2052
K59380,http://btkword-rdf.com/B8815
K59380,http://btkword-rdf.com/B9313
K59383,http://btkword-rdf.com/B2056
K59387,http://btkword-rdf.com/B7971
K59395,http://btkword-rdf.com/B8561
K59395,http://btkword-rdf.com/B10309
K59434,http://btkword-rdf.com/B10903
K59448,http://btkword-rdf.com/B296
K59448,http://btkword-rdf.com/B6575
K59448,http://btkword-rdf.com/B10497
K59466,http://btkword-rdf.com/B349
K59466,http://btkword-rdf.com/B1273
K59466,http://btkword-rdf.com/B1777
K59466,http://btkword-rdf.com/B5745
K59466,http://btkword-rdf.com/B8214
K59466,http://btkword-rdf.com/B8495
K59466,http://btkword-rdf.com/B8615
K59466,http://btkword-rdf.com/B10667
K59472,http://btkword-rdf.com/B3758
K59486,http://btkword-rdf.com/B9362
K59520,http://btkword-rdf.com/B4723
K59534,http://btkword-rdf.com/B8633
K59542,http://btkword-rdf.com/B309
K59553,http://btkword-rdf.com/B9355
K59553,http://btkword-rdf.com/B9356
K59555,http://btkword-rdf.com/B2941
K59559,http://btkword-rdf.com/B8642
K59586,http://btkword-rdf.com/B8445
K59587,http://btkword-rdf.com/B519
K59587,http://btkword-rdf.com/B5687
K59587,http://btkword-rdf.com/B6848
K59587,http://btkword-rdf.com/B8501
K59587,http://btkword-rdf.com/B10957
K59618,http://btkword-rdf.com/B8677
K59618,http://btkword-rdf.com/B9235
K59628,http://btkword-rdf.com/B912
K59628,http://btkword-rdf.com/B1273
K59628,http://btkword-rdf.com/B2632
K59628,http://btkword-rdf.com/B6928
K59628,http://btkword-rdf.com/B10157
K59628,http://btkword-rdf.com/B10437
K59634,http://btkword-rdf.com/B2491
K59634,http://btkword-rdf.com/B9671
K59634,http://btkword-rdf.com/B10655
K59639,http://btkword-rdf.com/B7640
K59655,http://btkword-rdf.com/B7918
K59655,http://btkword-rdf.com/B8711
K59655,http://btkword-rdf.com/B9645
K59693,http://btkword-rdf.com/B8725
K59712,http://btkword-rdf.com/B2002
K59712,http://btkword-rdf.com/B9491
K59720,http://btkword-rdf.com/B9266
K59731,http://btkword-rdf.com/B5116
K59754,http://btkword-rdf.com/B8759
K59772,http://btkword-rdf.com/B7519
K59777,http://btkword-rdf.com/B609
K59789,http://btkword-rdf.com/B9790
K59815,http://btkword-rdf.com/B4860
K59815,http://btkword-rdf.com/B4872
K59854,http://btkword-rdf.com/B5469
K59854,http://btkword-rdf.com/B8557
K59946,http://btkword-rdf.com/B3798
K59949,http://btkword-rdf.com/B8456
K59976,http://btkword-rdf.com/B9276
K59993,http://btkword-rdf.com/B8734
K60004,http://btkword-rdf.com/B10808
K60015,http://btkword-rdf.com/B777
K60015,http://btkword-rdf.com/B3334
K60015,http://btkword-rdf.com/B4507
K60015,http://btkword-rdf.com/B8435
K60034,http://btkword-rdf.com/B9359
K60043,http://btkword-rdf.com/B8444
K60043,http://btkword-rdf.com/B9590
K60044,http://btkword-rdf.com/B8445
K60054,http://btkword-rdf.com/B97
K60054,http://btkword-rdf.com/B651
K60054,http://btkword-rdf.com/B3878
K60054,http://btkword-rdf.com/B6440
K60056,http://btkword-rdf.com/B3565
K60056,http://btkword-rdf.com/B8839
K60059,http://btkword-rdf.com/B2930
K60061,http://btkword-rdf.com/B4086
K60061,http://btkword-rdf.com/B8840
K60077,http://btkword-rdf.com/B5025
K60082,http://btkword-rdf.com/B4021
K60091,http://btkword-rdf.com/B2655
K60097,http://btkword-rdf.com/B9540
K60106,http://btkword-rdf.com/B120
K60106,http://btkword-rdf.com/B3641
K60107,http://btkword-rdf.com/B6192
K60114,http://btkword-rdf.com/B1806
K60121,http://btkword-rdf.com/B6442
K60135,http://btkword-rdf.com/B7980
K60151,http://btkword-rdf.com/B10571
K60158,http://btkword-rdf.com/B920
K60158,http://btkword-rdf.com/B8580
K60164,http://btkword-rdf.com/B9748
K60165,http://btkword-rdf.com/B6442
K60165,http://btkword-rdf.com/B10948
K60167,http://btkword-rdf.com/B8827
K60172,http://btkword-rdf.com/B920
K60172,http://btkword-rdf.com/B4066
K60172,http://btkword-rdf.com/B10108
K60242,http://btkword-rdf.com/B2459
K60242,http://btkword-rdf.com/B3257
K60243,http://btkword-rdf.com/B9320
K60273,http://btkword-rdf.com/B1530
K60276,http://btkword-rdf.com/B9259
K60276,http://btkword-rdf.com/B10809
K60280,http://btkword-rdf.com/B183
K60280,http://btkword-rdf.com/B576
K60280,http://btkword-rdf.com/B888
K60280,http://btkword-rdf.com/B1354
K60280,http://btkword-rdf.com/B1744
K60280,http://btkword-rdf.com/B1773
K60280,http://btkword-rdf.com/B1968
K60280,http://btkword-rdf.com/B2932
K60280,http://btkword-rdf.com/B3604
K60280,http://btkword-rdf.com/B5278
K60280,http://btkword-rdf.com/B5842
K60281,http://btkword-rdf.com/B6757
K60281,http://btkword-rdf.com/B8742
K60283,http://btkword-rdf.com/B6424
K60298,http://btkword-rdf.com/B2192
K60298,http://btkword-rdf.com/B6693
K60319,http://btkword-rdf.com/B8476
K60322,http://btkword-rdf.com/B870
K60322,http://btkword-rdf.com/B2952
K60322,http://btkword-rdf.com/B8477
K60322,http://btkword-rdf.com/B9631
K60330,http://btkword-rdf.com/B1382
K60330,http://btkword-rdf.com/B3461
K60330,http://btkword-rdf.com/B7773
K60330,http://btkword-rdf.com/B10446
K60331,http://btkword-rdf.com/B2683
K60344,http://btkword-rdf.com/B392
K60344,http://btkword-rdf.com/B8646
K60346,http://btkword-rdf.com/B2570
K60348,http://btkword-rdf.com/B1617
K60348,http://btkword-rdf.com/B2592
K60348,http://btkword-rdf.com/B3168
K60348,http://btkword-rdf.com/B9078
K60348,http://btkword-rdf.com/B10248
K60350,http://btkword-rdf.com/B9326
K60350,http://btkword-rdf.com/B9550
K60377,http://btkword-rdf.com/B2683
K60377,http://btkword-rdf.com/B3461
K60377,http://btkword-rdf.com/B3478
K60377,http://btkword-rdf.com/B3485
K60381,http://btkword-rdf.com/B3461
K60394,http://btkword-rdf.com/B2052
K60394,http://btkword-rdf.com/B5797
K60394,http://btkword-rdf.com/B7383
K60411,http://btkword-rdf.com/B2093
K60411,http://btkword-rdf.com/B3633
K60414,http://btkword-rdf.com/B8458
K60443,http://btkword-rdf.com/B1382
K60462,http://btkword-rdf.com/B3403
K60462,http://btkword-rdf.com/B8491
K60466,http://btkword-rdf.com/B2281
K60466,http://btkword-rdf.com/B4827
K60467,http://btkword-rdf.com/B3721
K60467,http://btkword-rdf.com/B4161
K60485,http://btkword-rdf.com/B6487
K60485,http://btkword-rdf.com/B8737
K60486,http://btkword-rdf.com/B6579
K60518,http://btkword-rdf.com/B4964
K60557,http://btkword-rdf.com/B661
K60557,http://btkword-rdf.com/B9540
K60558,http://btkword-rdf.com/B4714
K60558,http://btkword-rdf.com/B4964
K60634,http://btkword-rdf.com/B3822
K60701,http://btkword-rdf.com/B1158
K60711,http://btkword-rdf.com/B5734
K60711,http://btkword-rdf.com/B8501
K60711,http://btkword-rdf.com/B10537
K60711,http://btkword-rdf.com/B10612
K60713,http://btkword-rdf.com/B3611
K60713,http://btkword-rdf.com/B11086
K60714,http://btkword-rdf.com/B3995
K60714,http://btkword-rdf.com/B4048
K60717,http://btkword-rdf.com/B3461
K60717,http://btkword-rdf.com/B3633
K60717,http://btkword-rdf.com/B7888
K60717,http://btkword-rdf.com/B8519
K60717,http://btkword-rdf.com/B9722
K60742,http://btkword-rdf.com/B3548
K60742,http://btkword-rdf.com/B8520
K60764,http://btkword-rdf.com/B9748
K60771,http://btkword-rdf.com/B2411
K60805,http://btkword-rdf.com/B1746
K60859,http://btkword-rdf.com/B3503
K60862,http://btkword-rdf.com/B3122
K60887,http://btkword-rdf.com/B4647
K60887,http://btkword-rdf.com/B9242
K60887,http://btkword-rdf.com/B10080
K60894,http://btkword-rdf.com/B700
K60894,http://btkword-rdf.com/B2923
K60894,http://btkword-rdf.com/B4948
K60894,http://btkword-rdf.com/B7259
K60894,http://btkword-rdf.com/B8466
K60894,http://btkword-rdf.com/B8470
K60894,http://btkword-rdf.com/B8552
K60894,http://btkword-rdf.com/B8985
K60894,http://btkword-rdf.com/B9606
K60894,http://btkword-rdf.com/B9899
K60894,http://btkword-rdf.com/B10826
K60928,http://btkword-rdf.com/B2664
K60928,http://btkword-rdf.com/B4790
K60961,http://btkword-rdf.com/B1312
K61036,http://btkword-rdf.com/B3429
K61036,http://btkword-rdf.com/B4964
K61036,http://btkword-rdf.com/B5235
K61036,http://btkword-rdf.com/B8646
K61047,http://btkword-rdf.com/B8562
K61053,http://btkword-rdf.com/B8596
K61056,http://btkword-rdf.com/B7863
K61056,http://btkword-rdf.com/B9366
K61057,http://btkword-rdf.com/B2496
K61063,http://btkword-rdf.com/B4695
K61063,http://btkword-rdf.com/B4737
K61063,http://btkword-rdf.com/B5687
K61086,http://btkword-rdf.com/B1308
K61111,http://btkword-rdf.com/B8897
K61117,http://btkword-rdf.com/B9383
K61135,http://btkword-rdf.com/B3694
K61135,http://btkword-rdf.com/B7329
K61135,http://btkword-rdf.com/B9369
K61151,http://btkword-rdf.com/B3721
K61155,http://btkword-rdf.com/B7661
K61155,http://btkword-rdf.com/B8840
K61157,http://btkword-rdf.com/B8535
K61167,http://btkword-rdf.com/B8916
K61183,http://btkword-rdf.com/B5384
K61186,http://btkword-rdf.com/B1561
K61186,http://btkword-rdf.com/B3372
K61186,http://btkword-rdf.com/B6071
K61186,http://btkword-rdf.com/B6654
K61186,http://btkword-rdf.com/B6655
K61186,http://btkword-rdf.com/B6669
K61190,http://btkword-rdf.com/B1604
K61206,http://btkword-rdf.com/B9107
K61209,http://btkword-rdf.com/B6982
K61237,http://btkword-rdf.com/B9855
K61259,http://btkword-rdf.com/B9109
K61264,http://btkword-rdf.com/B78
K61264,http://btkword-rdf.com/B375
K61264,http://btkword-rdf.com/B8501
K61274,http://btkword-rdf.com/B8656
K61274,http://btkword-rdf.com/B10448
K61280,http://btkword-rdf.com/B7517
K61280,http://btkword-rdf.com/B7597
K61297,http://btkword-rdf.com/B7002
K61302,http://btkword-rdf.com/B7505
K61302,http://btkword-rdf.com/B7554
K61302,http://btkword-rdf.com/B8115
K61302,http://btkword-rdf.com/B9952
K61302,http://btkword-rdf.com/B9953
K61306,http://btkword-rdf.com/B7
K61306,http://btkword-rdf.com/B2880
K61313,http://btkword-rdf.com/B3429
K61313,http://btkword-rdf.com/B5235
K61313,http://btkword-rdf.com/B8476
K61313,http://btkword-rdf.com/B9531
K61328,http://btkword-rdf.com/B7619
K61339,http://btkword-rdf.com/B9938
K61359,http://btkword-rdf.com/B548
K61361,http://btkword-rdf.com/B3522
K61361,http://btkword-rdf.com/B8071
K61361,http://btkword-rdf.com/B9352
K61361,http://btkword-rdf.com/B9395
K61361,http://btkword-rdf.com/B9755
K61366,http://btkword-rdf.com/B9135
K61421,http://btkword-rdf.com/B8490
K61421,http://btkword-rdf.com/B8645
K61426,http://btkword-rdf.com/B9400
K61443,http://btkword-rdf.com/B8651
K61461,http://btkword-rdf.com/B1967
K61484,http://btkword-rdf.com/B2204
K61484,http://btkword-rdf.com/B10472
K61484,http://btkword-rdf.com/B10505
K61501,http://btkword-rdf.com/B9409
K61531,http://btkword-rdf.com/B1744
K61531,http://btkword-rdf.com/B7641
K61564,http://btkword-rdf.com/B8877
K61572,http://btkword-rdf.com/B1448
K61572,http://btkword-rdf.com/B1449
K61580,http://btkword-rdf.com/B1242
K61660,http://btkword-rdf.com/B2784
K61660,http://btkword-rdf.com/B3836
K61660,http://btkword-rdf.com/B10505
K61663,http://btkword-rdf.com/B9507
K61695,http://btkword-rdf.com/B8490
K61711,http://btkword-rdf.com/B9218
K61711,http://btkword-rdf.com/B10801
K61720,http://btkword-rdf.com/B257
K61720,http://btkword-rdf.com/B8826
K61743,http://btkword-rdf.com/B8580
K61747,http://btkword-rdf.com/B8757
K61752,http://btkword-rdf.com/B9231
K61789,http://btkword-rdf.com/B4888
K61847,http://btkword-rdf.com/B63
K61847,http://btkword-rdf.com/B3406
K61847,http://btkword-rdf.com/B3464
K61847,http://btkword-rdf.com/B9423
K61847,http://btkword-rdf.com/B10637
K61847,http://btkword-rdf.com/B10637
K61862,http://btkword-rdf.com/B4757
K61862,http://btkword-rdf.com/B5160
K61862,http://btkword-rdf.com/B5278
K61862,http://btkword-rdf.com/B7738
K61904,http://btkword-rdf.com/B8625
K61904,http://btkword-rdf.com/B8626
K61917,http://btkword-rdf.com/B8455
K61923,http://btkword-rdf.com/B338
K61927,http://btkword-rdf.com/B8673
K61931,http://btkword-rdf.com/B29
K61937,http://btkword-rdf.com/B3484
K61937,http://btkword-rdf.com/B4661
K61939,http://btkword-rdf.com/B4308
K61939,http://btkword-rdf.com/B4439
K61939,http://btkword-rdf.com/B4459
K61941,http://btkword-rdf.com/B2187
K61946,http://btkword-rdf.com/B4463
K61959,http://btkword-rdf.com/B8242
K61959,http://btkword-rdf.com/B8286
K61959,http://btkword-rdf.com/B8804
K61990,http://btkword-rdf.com/B8363
K61990,http://btkword-rdf.com/B10016
K61990,http://btkword-rdf.com/B10157
K62017,http://btkword-rdf.com/B664
K62047,http://btkword-rdf.com/B7827
K62053,http://btkword-rdf.com/B9469
K62102,http://btkword-rdf.com/B8774
K62108,http://btkword-rdf.com/B9515
K62126,http://btkword-rdf.com/B498
K62143,http://btkword-rdf.com/B4471
K62143,http://btkword-rdf.com/B5164
K62143,http://btkword-rdf.com/B6661
K62143,http://btkword-rdf.com/B8501
K62143,http://btkword-rdf.com/B9367
K62152,http://btkword-rdf.com/B10858
K62198,http://btkword-rdf.com/B10557
K62219,http://btkword-rdf.com/B4286
K62219,http://btkword-rdf.com/B9314
K62227,http://btkword-rdf.com/B2076
K62235,http://btkword-rdf.com/B9462
K62235,http://btkword-rdf.com/B9574
K62244,http://btkword-rdf.com/B8665
K62244,http://btkword-rdf.com/B8811
K62253,http://btkword-rdf.com/B2052
K62253,http://btkword-rdf.com/B8815
K62259,http://btkword-rdf.com/B6762
K62271,http://btkword-rdf.com/B8727
K62272,http://btkword-rdf.com/B7597
K62272,http://btkword-rdf.com/B7740
K62272,http://btkword-rdf.com/B7789
K62272,http://btkword-rdf.com/B9495
K62274,http://btkword-rdf.com/B3768
K62274,http://btkword-rdf.com/B8799
K62291,http://btkword-rdf.com/B4983
K62299,http://btkword-rdf.com/B8445
K62323,http://btkword-rdf.com/B2052
K62323,http://btkword-rdf.com/B3581
K62323,http://btkword-rdf.com/B3949
K62323,http://btkword-rdf.com/B7383
K62323,http://btkword-rdf.com/B8363
K62323,http://btkword-rdf.com/B9340
K62323,http://btkword-rdf.com/B9493
K62323,http://btkword-rdf.com/B10766
K62323,http://btkword-rdf.com/B10957
K62323,http://btkword-rdf.com/B11064
K62327,http://btkword-rdf.com/B2097
K62362,http://btkword-rdf.com/B1019
K62362,http://btkword-rdf.com/B1284
K62362,http://btkword-rdf.com/B8908
K62377,http://btkword-rdf.com/B3949
K62377,http://btkword-rdf.com/B5797
K62395,http://btkword-rdf.com/B2097
K62395,http://btkword-rdf.com/B2107
K62407,http://btkword-rdf.com/B5144
K62425,http://btkword-rdf.com/B8643
K62431,http://btkword-rdf.com/B757
K62436,http://btkword-rdf.com/B1002
K62436,http://btkword-rdf.com/B2428
K62484,http://btkword-rdf.com/B2750
K62484,http://btkword-rdf.com/B10107
K62496,http://btkword-rdf.com/B6567
K62496,http://btkword-rdf.com/B9713
K62496,http://btkword-rdf.com/B10440
K62498,http://btkword-rdf.com/B257
K62498,http://btkword-rdf.com/B6569
K62498,http://btkword-rdf.com/B6575
K62498,http://btkword-rdf.com/B8826
K62498,http://btkword-rdf.com/B10452
K62534,http://btkword-rdf.com/B6680
K62542,http://btkword-rdf.com/B9748
K62577,http://btkword-rdf.com/B8587
K62577,http://btkword-rdf.com/B8924
K62577,http://btkword-rdf.com/B9062
K62591,http://btkword-rdf.com/B556
K62591,http://btkword-rdf.com/B557
K62600,http://btkword-rdf.com/B7259
K62600,http://btkword-rdf.com/B9606
K62605,http://btkword-rdf.com/B7829
K62608,http://btkword-rdf.com/B4098
K62648,http://btkword-rdf.com/B8413
K62656,http://btkword-rdf.com/B4685
K62656,http://btkword-rdf.com/B8057
K62656,http://btkword-rdf.com/B9241
K62700,http://btkword-rdf.com/B869
K62713,http://btkword-rdf.com/B8997
K62762,http://btkword-rdf.com/B903
K62762,http://btkword-rdf.com/B1938
K62762,http://btkword-rdf.com/B2746
K62762,http://btkword-rdf.com/B4765
K62762,http://btkword-rdf.com/B7783
K62762,http://btkword-rdf.com/B8031
K62771,http://btkword-rdf.com/B10472
K62806,http://btkword-rdf.com/B2138
K62806,http://btkword-rdf.com/B2142
K62807,http://btkword-rdf.com/B9065
K62807,http://btkword-rdf.com/B9067
K62842,http://btkword-rdf.com/B10119
K62853,http://btkword-rdf.com/B8102
K62881,http://btkword-rdf.com/B7299
K62881,http://btkword-rdf.com/B9112
K62905,http://btkword-rdf.com/B7675
K62929,http://btkword-rdf.com/B9013
K62929,http://btkword-rdf.com/B9140
K62929,http://btkword-rdf.com/B9397
K62956,http://btkword-rdf.com/B4932
K62956,http://btkword-rdf.com/B4950
K62956,http://btkword-rdf.com/B4951
K62956,http://btkword-rdf.com/B8533
K62981,http://btkword-rdf.com/B9145
K62985,http://btkword-rdf.com/B10690
K62990,http://btkword-rdf.com/B2914
K62990,http://btkword-rdf.com/B10156
K63019,http://btkword-rdf.com/B2301
K63125,http://btkword-rdf.com/B9247
K63144,http://btkword-rdf.com/B1827
K63144,http://btkword-rdf.com/B6298
K63155,http://btkword-rdf.com/B2163
K63174,http://btkword-rdf.com/B6078
K63184,http://btkword-rdf.com/B5074
K63184,http://btkword-rdf.com/B10170
K63191,http://btkword-rdf.com/B9271
K63194,http://btkword-rdf.com/B915
K63194,http://btkword-rdf.com/B9343
K63196,http://btkword-rdf.com/B9689
K63286,http://btkword-rdf.com/B5995
K63377,http://btkword-rdf.com/B7667
K63379,http://btkword-rdf.com/B1115
K63379,http://btkword-rdf.com/B8079
K63379,http://btkword-rdf.com/B8080
K63379,http://btkword-rdf.com/B8091
K63379,http://btkword-rdf.com/B8951
K63409,http://btkword-rdf.com/B9273
K63425,http://btkword-rdf.com/B2333
K63425,http://btkword-rdf.com/B10786
K63468,http://btkword-rdf.com/B998
K63468,http://btkword-rdf.com/B2309
K63468,http://btkword-rdf.com/B6156
K63468,http://btkword-rdf.com/B7378
K63468,http://btkword-rdf.com/B10166
K63468,http://btkword-rdf.com/B10208
K63468,http://btkword-rdf.com/B10426
K63518,http://btkword-rdf.com/B1797
K63518,http://btkword-rdf.com/B2002
K63518,http://btkword-rdf.com/B7020
K63518,http://btkword-rdf.com/B7627
K63518,http://btkword-rdf.com/B10390
K63518,http://btkword-rdf.com/B10463
K63524,http://btkword-rdf.com/B9669
K63530,http://btkword-rdf.com/B9675
K63537,http://btkword-rdf.com/B7653
K63593,http://btkword-rdf.com/B8305
K63711,http://btkword-rdf.com/B3674
K63788,http://btkword-rdf.com/B8494
K63924,http://btkword-rdf.com/B8917
K63930,http://btkword-rdf.com/B9567
K63935,http://btkword-rdf.com/B9306
K63957,http://btkword-rdf.com/B7010
K64011,http://btkword-rdf.com/B3959
K64011,http://btkword-rdf.com/B5112
K64011,http://btkword-rdf.com/B8217
K64018,http://btkword-rdf.com/B686
K64024,http://btkword-rdf.com/B6494
K64044,http://btkword-rdf.com/B9326
K64044,http://btkword-rdf.com/B9354
K64044,http://btkword-rdf.com/B9550
K64092,http://btkword-rdf.com/B7493
K64099,http://btkword-rdf.com/B9151
K64103,http://btkword-rdf.com/B2598
K64103,http://btkword-rdf.com/B9352
K64103,http://btkword-rdf.com/B9395
K64103,http://btkword-rdf.com/B9755
K64103,http://btkword-rdf.com/B10939
K64112,http://btkword-rdf.com/B9633
K64128,http://btkword-rdf.com/B880
K64128,http://btkword-rdf.com/B5776
K64147,http://btkword-rdf.com/B9564
K64151,http://btkword-rdf.com/B9653
K64170,http://btkword-rdf.com/B5731
K64170,http://btkword-rdf.com/B9633
K64176,http://btkword-rdf.com/B9579
K64178,http://btkword-rdf.com/B9003
K64207,http://btkword-rdf.com/B9386
K64211,http://btkword-rdf.com/B605
K64222,http://btkword-rdf.com/B10812
K64247,http://btkword-rdf.com/B9598
K64247,http://btkword-rdf.com/B10449
K64271,http://btkword-rdf.com/B6268
K64273,http://btkword-rdf.com/B6117
K64316,http://btkword-rdf.com/B59
K64316,http://btkword-rdf.com/B1135
K64316,http://btkword-rdf.com/B9622
K64326,http://btkword-rdf.com/B519
K64326,http://btkword-rdf.com/B5687
K64326,http://btkword-rdf.com/B9606
K64326,http://btkword-rdf.com/B10752
K64326,http://btkword-rdf.com/B10858
K64330,http://btkword-rdf.com/B67
K64336,http://btkword-rdf.com/B870
K64336,http://btkword-rdf.com/B8477
K64365,http://btkword-rdf.com/B10829
K64376,http://btkword-rdf.com/B8478
K64377,http://btkword-rdf.com/B5151
K64381,http://btkword-rdf.com/B600
K64443,http://btkword-rdf.com/B9679
K64522,http://btkword-rdf.com/B10836
K64531,http://btkword-rdf.com/B9464
K64544,http://btkword-rdf.com/B4491
K64544,http://btkword-rdf.com/B9698
K64553,http://btkword-rdf.com/B9610
K64563,http://btkword-rdf.com/B2051
K64563,http://btkword-rdf.com/B2932
K64563,http://btkword-rdf.com/B5327
K64563,http://btkword-rdf.com/B5731
K64563,http://btkword-rdf.com/B5842
K64563,http://btkword-rdf.com/B9705
K64575,http://btkword-rdf.com/B1694
K64575,http://btkword-rdf.com/B9707
K64604,http://btkword-rdf.com/B54
K64604,http://btkword-rdf.com/B2130
K64604,http://btkword-rdf.com/B5249
K64604,http://btkword-rdf.com/B10497
K64621,http://btkword-rdf.com/B3489
K64626,http://btkword-rdf.com/B9697
K64724,http://btkword-rdf.com/B8510
K64795,http://btkword-rdf.com/B1042
K64795,http://btkword-rdf.com/B1043
K64795,http://btkword-rdf.com/B8436
K64819,http://btkword-rdf.com/B869
K64838,http://btkword-rdf.com/B10741
K64881,http://btkword-rdf.com/B29
K64881,http://btkword-rdf.com/B8453
K64898,http://btkword-rdf.com/B6269
K64899,http://btkword-rdf.com/B3403
K64921,http://btkword-rdf.com/B9755
K64921,http://btkword-rdf.com/B10767
K64931,http://btkword-rdf.com/B227
K64931,http://btkword-rdf.com/B7534
K64931,http://btkword-rdf.com/B9770
K64992,http://btkword-rdf.com/B4752
K65011,http://btkword-rdf.com/B1453
K65024,http://btkword-rdf.com/B1042
K65024,http://btkword-rdf.com/B1043
K65039,http://btkword-rdf.com/B10042
K65075,http://btkword-rdf.com/B7455
K65075,http://btkword-rdf.com/B7857
K65075,http://btkword-rdf.com/B9803
K65087,http://btkword-rdf.com/B9801
K65089,http://btkword-rdf.com/B7768
K65104,http://btkword-rdf.com/B6324
K65110,http://btkword-rdf.com/B5563
K65128,http://btkword-rdf.com/B111
K65128,http://btkword-rdf.com/B10836
K65141,http://btkword-rdf.com/B9827
K65156,http://btkword-rdf.com/B7281
K65197,http://btkword-rdf.com/B1094
K65197,http://btkword-rdf.com/B5126
K65197,http://btkword-rdf.com/B6052
K65197,http://btkword-rdf.com/B6165
K65197,http://btkword-rdf.com/B9791
K65233,http://btkword-rdf.com/B9548
K65248,http://btkword-rdf.com/B8687
K65327,http://btkword-rdf.com/B4661
K65329,http://btkword-rdf.com/B7624
K65329,http://btkword-rdf.com/B7625
K65352,http://btkword-rdf.com/B8985
K65352,http://btkword-rdf.com/B9899
K65357,http://btkword-rdf.com/B9861
K65358,http://btkword-rdf.com/B410
K65365,http://btkword-rdf.com/B7026
K65376,http://btkword-rdf.com/B1403
K65376,http://btkword-rdf.com/B1403
K65376,http://btkword-rdf.com/B9872
K65387,http://btkword-rdf.com/B768
K65387,http://btkword-rdf.com/B1358
K65396,http://btkword-rdf.com/B6237
K65396,http://btkword-rdf.com/B10103
K65404,http://btkword-rdf.com/B1320
K65404,http://btkword-rdf.com/B1447
K65404,http://btkword-rdf.com/B4137
K65404,http://btkword-rdf.com/B4316
K65404,http://btkword-rdf.com/B4648
K65404,http://btkword-rdf.com/B10513
