ID,Translation-Indonesia
B2849,http://idword-rdf.com/K18989
B2850,http://idword-rdf.com/K18886
B2855,http://idword-rdf.com/K58175
B2855,http://idword-rdf.com/K6905
B2855,http://idword-rdf.com/K47890
B2857,http://idword-rdf.com/K18689
B2857,http://idword-rdf.com/K49116
B2861,http://idword-rdf.com/K39146
B2861,http://idword-rdf.com/K43774
B2863,http://idword-rdf.com/K27158
B2869,http://idword-rdf.com/K17278
B2870,http://idword-rdf.com/K5310
B2878,http://idword-rdf.com/K11032
B2880,http://idword-rdf.com/K23505
B2880,http://idword-rdf.com/K61306
B2880,http://idword-rdf.com/K5645
B2880,http://idword-rdf.com/K163
B2880,http://idword-rdf.com/K10637
B2882,http://idword-rdf.com/K39146
B2882,http://idword-rdf.com/K43774
B2883,http://idword-rdf.com/K18886
B2888,http://idword-rdf.com/K69928
B2888,http://idword-rdf.com/K19048
B2894,http://idword-rdf.com/K19066
B2894,http://idword-rdf.com/K51596
B2894,http://idword-rdf.com/K51340
B2898,http://idword-rdf.com/K6791
B2900,http://idword-rdf.com/K19024
B2903,http://idword-rdf.com/K29945
B2907,http://idword-rdf.com/K44887
B2907,http://idword-rdf.com/K41198
B2909,http://idword-rdf.com/K3379
B2909,http://idword-rdf.com/K17975
B2914,http://idword-rdf.com/K30195
B2914,http://idword-rdf.com/K62990
B2915,http://idword-rdf.com/K23375
B2920,http://idword-rdf.com/K69020
B2922,http://idword-rdf.com/K67538
B2922,http://idword-rdf.com/K68746
B2922,http://idword-rdf.com/K67970
B2923,http://idword-rdf.com/K60894
B2924,http://idword-rdf.com/K25241
B2924,http://idword-rdf.com/K25250
B2924,http://idword-rdf.com/K25117
B2930,http://idword-rdf.com/K60059
B2932,http://idword-rdf.com/K64563
B2932,http://idword-rdf.com/K39235
B2932,http://idword-rdf.com/K14969
B2932,http://idword-rdf.com/K60280
B2936,http://idword-rdf.com/K25145
B2936,http://idword-rdf.com/K25147
B2936,http://idword-rdf.com/K3851
B2937,http://idword-rdf.com/K9550
B2939,http://idword-rdf.com/K31624
B2939,http://idword-rdf.com/K27345
B2940,http://idword-rdf.com/K66738
B2941,http://idword-rdf.com/K59555
B2946,http://idword-rdf.com/K23488
B2947,http://idword-rdf.com/K71131
B2947,http://idword-rdf.com/K68275
B2948,http://idword-rdf.com/K6488
B2950,http://idword-rdf.com/K33432
B2950,http://idword-rdf.com/K26744
B2950,http://idword-rdf.com/K25995
B2952,http://idword-rdf.com/K22252
B2952,http://idword-rdf.com/K60322
B2952,http://idword-rdf.com/K11576
B2956,http://idword-rdf.com/K5517
B2956,http://idword-rdf.com/K10614
B2957,http://idword-rdf.com/K48444
B2961,http://idword-rdf.com/K68982
B2963,http://idword-rdf.com/K23618
B2968,http://idword-rdf.com/K54
B2977,http://idword-rdf.com/K39999
B2978,http://idword-rdf.com/K25960
B2980,http://idword-rdf.com/K23613
B2980,http://idword-rdf.com/K48781
B2982,http://idword-rdf.com/K23682
B2985,http://idword-rdf.com/K5379
B2989,http://idword-rdf.com/K26864
B2992,http://idword-rdf.com/K66738
B2992,http://idword-rdf.com/K65926
B2995,http://idword-rdf.com/K50996
B2995,http://idword-rdf.com/K53588
B2996,http://idword-rdf.com/K31737
B2998,http://idword-rdf.com/K48031
B2998,http://idword-rdf.com/K34383
B3010,http://idword-rdf.com/K17184
B3022,http://idword-rdf.com/K18070
B3023,http://idword-rdf.com/K48313
B3027,http://idword-rdf.com/K17010
B3027,http://idword-rdf.com/K23805
B3032,http://idword-rdf.com/K49843
B3034,http://idword-rdf.com/K68269
B3046,http://idword-rdf.com/K67621
B3046,http://idword-rdf.com/K67620
B3046,http://idword-rdf.com/K42664
B3046,http://idword-rdf.com/K19284
B3058,http://idword-rdf.com/K1925
B3060,http://idword-rdf.com/K16926
B3061,http://idword-rdf.com/K25858
B3061,http://idword-rdf.com/K48306
B3063,http://idword-rdf.com/K54999
B3067,http://idword-rdf.com/K26129
B3067,http://idword-rdf.com/K28393
B3067,http://idword-rdf.com/K25742
B3068,http://idword-rdf.com/K26134
B3071,http://idword-rdf.com/K48255
B3073,http://idword-rdf.com/K48342
B3081,http://idword-rdf.com/K23882
B3081,http://idword-rdf.com/K26150
B3085,http://idword-rdf.com/K23908
B3085,http://idword-rdf.com/K4800
B3088,http://idword-rdf.com/K59202
B3088,http://idword-rdf.com/K16918
B3092,http://idword-rdf.com/K49870
B3092,http://idword-rdf.com/K49826
B3096,http://idword-rdf.com/K23957
B3098,http://idword-rdf.com/K28783
B3100,http://idword-rdf.com/K23986
B3105,http://idword-rdf.com/K25862
B3112,http://idword-rdf.com/K26990
B3112,http://idword-rdf.com/K26986
B3114,http://idword-rdf.com/K24029
B3114,http://idword-rdf.com/K23808
B3114,http://idword-rdf.com/K1778
B3115,http://idword-rdf.com/K26752
B3115,http://idword-rdf.com/K25080
B3117,http://idword-rdf.com/K23808
B3120,http://idword-rdf.com/K48410
B3122,http://idword-rdf.com/K60862
B3127,http://idword-rdf.com/K1998
B3127,http://idword-rdf.com/K10473
B3133,http://idword-rdf.com/K26063
B3139,http://idword-rdf.com/K22194
B3141,http://idword-rdf.com/K2038
B3144,http://idword-rdf.com/K27103
B3145,http://idword-rdf.com/K23442
B3146,http://idword-rdf.com/K23466
B3148,http://idword-rdf.com/K38821
B3148,http://idword-rdf.com/K14224
B3151,http://idword-rdf.com/K24079
B3152,http://idword-rdf.com/K24080
B3154,http://idword-rdf.com/K59145
B3158,http://idword-rdf.com/K67001
B3163,http://idword-rdf.com/K22586
B3165,http://idword-rdf.com/K17367
B3167,http://idword-rdf.com/K50106
B3168,http://idword-rdf.com/K60348
B3168,http://idword-rdf.com/K31951
B3169,http://idword-rdf.com/K31624
B3169,http://idword-rdf.com/K6905
B3171,http://idword-rdf.com/K25270
B3171,http://idword-rdf.com/K25185
B3174,http://idword-rdf.com/K66133
B3175,http://idword-rdf.com/K67283
B3175,http://idword-rdf.com/K27018
B3178,http://idword-rdf.com/K24341
B3179,http://idword-rdf.com/K58841
B3179,http://idword-rdf.com/K68172
B3179,http://idword-rdf.com/K48329
B3181,http://idword-rdf.com/K48329
B3184,http://idword-rdf.com/K59374
B3184,http://idword-rdf.com/K21370
B3184,http://idword-rdf.com/K56349
B3187,http://idword-rdf.com/K22772
B3192,http://idword-rdf.com/K17421
B3193,http://idword-rdf.com/K27103
B3193,http://idword-rdf.com/K867
B3194,http://idword-rdf.com/K27103
B3199,http://idword-rdf.com/K24344
B3199,http://idword-rdf.com/K19058
B3201,http://idword-rdf.com/K709
B3201,http://idword-rdf.com/K70788
B3206,http://idword-rdf.com/K27260
B3208,http://idword-rdf.com/K24361
B3211,http://idword-rdf.com/K26049
B3214,http://idword-rdf.com/K27425
B3215,http://idword-rdf.com/K4627
B3216,http://idword-rdf.com/K20532
B3217,http://idword-rdf.com/K27325
B3219,http://idword-rdf.com/K45615
B3220,http://idword-rdf.com/K18490
B3222,http://idword-rdf.com/K18210
B3223,http://idword-rdf.com/K67538
B3223,http://idword-rdf.com/K68746
B3224,http://idword-rdf.com/K10650
B3229,http://idword-rdf.com/K68746
B3229,http://idword-rdf.com/K19371
B3229,http://idword-rdf.com/K5645
B3229,http://idword-rdf.com/K26425
B3229,http://idword-rdf.com/K32380
B3229,http://idword-rdf.com/K65664
B3238,http://idword-rdf.com/K19555
B3246,http://idword-rdf.com/K24361
B3246,http://idword-rdf.com/K66929
B3249,http://idword-rdf.com/K19450
B3252,http://idword-rdf.com/K27706
B3255,http://idword-rdf.com/K18165
B3257,http://idword-rdf.com/K60242
B3257,http://idword-rdf.com/K2315
B3258,http://idword-rdf.com/K26425
B3270,http://idword-rdf.com/K31951
B3270,http://idword-rdf.com/K17095
B3270,http://idword-rdf.com/K46214
B3271,http://idword-rdf.com/K69806
B3275,http://idword-rdf.com/K27528
B3276,http://idword-rdf.com/K26752
B3276,http://idword-rdf.com/K25709
B3276,http://idword-rdf.com/K25783
B3276,http://idword-rdf.com/K25080
B3278,http://idword-rdf.com/K25347
B3279,http://idword-rdf.com/K24601
B3281,http://idword-rdf.com/K6751
B3281,http://idword-rdf.com/K6700
B3287,http://idword-rdf.com/K27864
B3288,http://idword-rdf.com/K15020
B3288,http://idword-rdf.com/K15036
B3288,http://idword-rdf.com/K10934
B3290,http://idword-rdf.com/K26841
B3301,http://idword-rdf.com/K70403
B3301,http://idword-rdf.com/K53989
B3301,http://idword-rdf.com/K3560
B3301,http://idword-rdf.com/K9772
B3305,http://idword-rdf.com/K28293
B3307,http://idword-rdf.com/K68982
B3308,http://idword-rdf.com/K28279
B3308,http://idword-rdf.com/K23751
B3308,http://idword-rdf.com/K57051
B3308,http://idword-rdf.com/K71545
B3308,http://idword-rdf.com/K66787
B3319,http://idword-rdf.com/K50379
B3319,http://idword-rdf.com/K10665
B3319,http://idword-rdf.com/K19332
B3319,http://idword-rdf.com/K3350
B3321,http://idword-rdf.com/K12114
B3321,http://idword-rdf.com/K31951
B3322,http://idword-rdf.com/K70759
B3322,http://idword-rdf.com/K54312
B3322,http://idword-rdf.com/K54263
B3323,http://idword-rdf.com/K67409
B3323,http://idword-rdf.com/K23587
B3324,http://idword-rdf.com/K28341
B3324,http://idword-rdf.com/K25234
B3326,http://idword-rdf.com/K28362
B3329,http://idword-rdf.com/K25000
B3329,http://idword-rdf.com/K55445
B3334,http://idword-rdf.com/K60015
B3334,http://idword-rdf.com/K54265
B3339,http://idword-rdf.com/K54143
B3342,http://idword-rdf.com/K71167
B3344,http://idword-rdf.com/K2270
B3344,http://idword-rdf.com/K8587
B3347,http://idword-rdf.com/K9550
B3347,http://idword-rdf.com/K19701
B3348,http://idword-rdf.com/K16900
B3348,http://idword-rdf.com/K19701
B3348,http://idword-rdf.com/K17962
B3348,http://idword-rdf.com/K19701
B3351,http://idword-rdf.com/K22947
B3354,http://idword-rdf.com/K32803
B3354,http://idword-rdf.com/K6366
B3354,http://idword-rdf.com/K4178
B3354,http://idword-rdf.com/K12114
B3354,http://idword-rdf.com/K11816
B3354,http://idword-rdf.com/K4149
B3355,http://idword-rdf.com/K42110
B3357,http://idword-rdf.com/K14211
B3363,http://idword-rdf.com/K57949
B3363,http://idword-rdf.com/K5645
B3370,http://idword-rdf.com/K40415
B3370,http://idword-rdf.com/K35084
B3372,http://idword-rdf.com/K61186
B3375,http://idword-rdf.com/K10841
B3378,http://idword-rdf.com/K70256
B3378,http://idword-rdf.com/K14965
B3382,http://idword-rdf.com/K35084
B3382,http://idword-rdf.com/K17685
B3384,http://idword-rdf.com/K27232
B3384,http://idword-rdf.com/K46083
B3386,http://idword-rdf.com/K30749
B3391,http://idword-rdf.com/K30799
B3397,http://idword-rdf.com/K25392
B3397,http://idword-rdf.com/K40686
B3398,http://idword-rdf.com/K57819
B3398,http://idword-rdf.com/K25392
B3399,http://idword-rdf.com/K31995
B3399,http://idword-rdf.com/K32494
B3399,http://idword-rdf.com/K32474
B3403,http://idword-rdf.com/K12979
B3403,http://idword-rdf.com/K64899
B3403,http://idword-rdf.com/K60462
B3403,http://idword-rdf.com/K1398
B3405,http://idword-rdf.com/K27528
B3405,http://idword-rdf.com/K18377
B3406,http://idword-rdf.com/K25821
B3406,http://idword-rdf.com/K7634
B3406,http://idword-rdf.com/K61847
B3406,http://idword-rdf.com/K28754
B3408,http://idword-rdf.com/K28756
B3410,http://idword-rdf.com/K32803
B3410,http://idword-rdf.com/K11816
B3411,http://idword-rdf.com/K10841
B3411,http://idword-rdf.com/K71154
B3411,http://idword-rdf.com/K10954
B3413,http://idword-rdf.com/K25531
B3417,http://idword-rdf.com/K32576
B3418,http://idword-rdf.com/K58848
B3421,http://idword-rdf.com/K69140
B3424,http://idword-rdf.com/K30604
B3427,http://idword-rdf.com/K28630
B3427,http://idword-rdf.com/K6027
B3429,http://idword-rdf.com/K71154
B3429,http://idword-rdf.com/K61313
B3429,http://idword-rdf.com/K61036
B3432,http://idword-rdf.com/K30519
B3440,http://idword-rdf.com/K25729
B3441,http://idword-rdf.com/K1998
B3444,http://idword-rdf.com/K26063
B3446,http://idword-rdf.com/K30756
B3448,http://idword-rdf.com/K30756
B3450,http://idword-rdf.com/K26145
B3451,http://idword-rdf.com/K56994
B3451,http://idword-rdf.com/K32803
B3451,http://idword-rdf.com/K12114
B3451,http://idword-rdf.com/K11816
B3453,http://idword-rdf.com/K18172
B3457,http://idword-rdf.com/K48510
B3459,http://idword-rdf.com/K5455
B3461,http://idword-rdf.com/K60377
B3461,http://idword-rdf.com/K60381
B3461,http://idword-rdf.com/K60330
B3461,http://idword-rdf.com/K60717
B3464,http://idword-rdf.com/K28765
B3464,http://idword-rdf.com/K61847
B3464,http://idword-rdf.com/K413
B3464,http://idword-rdf.com/K3444
B3466,http://idword-rdf.com/K27325
B3467,http://idword-rdf.com/K709
B3469,http://idword-rdf.com/K66219
B3469,http://idword-rdf.com/K8587
B3470,http://idword-rdf.com/K25531
B3471,http://idword-rdf.com/K28319
B3474,http://idword-rdf.com/K22286
B3475,http://idword-rdf.com/K19450
B3475,http://idword-rdf.com/K21370
B3478,http://idword-rdf.com/K60377
B3480,http://idword-rdf.com/K5090
B3482,http://idword-rdf.com/K27528
B3484,http://idword-rdf.com/K57032
B3484,http://idword-rdf.com/K61937
B3484,http://idword-rdf.com/K57032
B3484,http://idword-rdf.com/K25734
B3484,http://idword-rdf.com/K46691
B3485,http://idword-rdf.com/K60377
B3489,http://idword-rdf.com/K64621
B3491,http://idword-rdf.com/K28823
B3492,http://idword-rdf.com/K22639
B3495,http://idword-rdf.com/K17945
B3500,http://idword-rdf.com/K24879
B3500,http://idword-rdf.com/K15950
B3500,http://idword-rdf.com/K24029
B3501,http://idword-rdf.com/K24879
B3501,http://idword-rdf.com/K15950
B3501,http://idword-rdf.com/K24029
B3503,http://idword-rdf.com/K60859
B3505,http://idword-rdf.com/K6554
B3505,http://idword-rdf.com/K18462
B3505,http://idword-rdf.com/K26564
B3505,http://idword-rdf.com/K56994
B3507,http://idword-rdf.com/K18022
B3507,http://idword-rdf.com/K17912
B3509,http://idword-rdf.com/K39235
B3511,http://idword-rdf.com/K30263
B3515,http://idword-rdf.com/K46771
B3515,http://idword-rdf.com/K29945
B3515,http://idword-rdf.com/K23079
B3519,http://idword-rdf.com/K27536
B3519,http://idword-rdf.com/K18165
B3521,http://idword-rdf.com/K49970
B3522,http://idword-rdf.com/K17898
B3522,http://idword-rdf.com/K61361
B3523,http://idword-rdf.com/K12967
B3525,http://idword-rdf.com/K10637
B3528,http://idword-rdf.com/K14211
B3528,http://idword-rdf.com/K68653
B3533,http://idword-rdf.com/K20835
B3535,http://idword-rdf.com/K26456
B3537,http://idword-rdf.com/K23682
B3537,http://idword-rdf.com/K1427
B3544,http://idword-rdf.com/K19431
B3548,http://idword-rdf.com/K22327
B3548,http://idword-rdf.com/K60742
B3548,http://idword-rdf.com/K2119
B3548,http://idword-rdf.com/K4538
B3551,http://idword-rdf.com/K32100
B3555,http://idword-rdf.com/K69886
B3556,http://idword-rdf.com/K69886
B3556,http://idword-rdf.com/K5170
B3559,http://idword-rdf.com/K68056
B3559,http://idword-rdf.com/K67620
B3559,http://idword-rdf.com/K68431
B3561,http://idword-rdf.com/K50059
B3564,http://idword-rdf.com/K17675
B3565,http://idword-rdf.com/K60056
B3565,http://idword-rdf.com/K24621
B3565,http://idword-rdf.com/K12428
B3565,http://idword-rdf.com/K38327
B3565,http://idword-rdf.com/K24621
B3568,http://idword-rdf.com/K19058
B3569,http://idword-rdf.com/K26458
B3570,http://idword-rdf.com/K21724
B3577,http://idword-rdf.com/K59068
B3577,http://idword-rdf.com/K19431
B3577,http://idword-rdf.com/K12703
B3578,http://idword-rdf.com/K34695
B3580,http://idword-rdf.com/K31814
B3580,http://idword-rdf.com/K57340
B3581,http://idword-rdf.com/K13559
B3581,http://idword-rdf.com/K6193
B3581,http://idword-rdf.com/K62323
B3581,http://idword-rdf.com/K7124
B3581,http://idword-rdf.com/K49096
B3587,http://idword-rdf.com/K68431
B3589,http://idword-rdf.com/K4356
B3597,http://idword-rdf.com/K11107
B3598,http://idword-rdf.com/K26785
B3598,http://idword-rdf.com/K67046
B3599,http://idword-rdf.com/K47106
B3599,http://idword-rdf.com/K47106
B3603,http://idword-rdf.com/K12190
B3604,http://idword-rdf.com/K60280
B3606,http://idword-rdf.com/K26873
B3611,http://idword-rdf.com/K60713
B3618,http://idword-rdf.com/K7721
B3620,http://idword-rdf.com/K24226
B3621,http://idword-rdf.com/K57190
B3623,http://idword-rdf.com/K29726
B3627,http://idword-rdf.com/K47488
B3628,http://idword-rdf.com/K4012
B3628,http://idword-rdf.com/K11036
B3631,http://idword-rdf.com/K46517
B3633,http://idword-rdf.com/K60717
B3633,http://idword-rdf.com/K59263
B3633,http://idword-rdf.com/K13048
B3633,http://idword-rdf.com/K60411
B3633,http://idword-rdf.com/K66232
B3635,http://idword-rdf.com/K27375
B3641,http://idword-rdf.com/K864
B3641,http://idword-rdf.com/K60106
B3643,http://idword-rdf.com/K5202
B3644,http://idword-rdf.com/K27549
B3649,http://idword-rdf.com/K31293
B3653,http://idword-rdf.com/K26368
B3653,http://idword-rdf.com/K4415
B3653,http://idword-rdf.com/K30520
B3653,http://idword-rdf.com/K24889
B3659,http://idword-rdf.com/K30824
B3660,http://idword-rdf.com/K49352
B3660,http://idword-rdf.com/K48345
B3667,http://idword-rdf.com/K46850
B3670,http://idword-rdf.com/K3966
B3670,http://idword-rdf.com/K18416
B3671,http://idword-rdf.com/K5237
B3671,http://idword-rdf.com/K7987
B3671,http://idword-rdf.com/K13767
B3671,http://idword-rdf.com/K30781
B3673,http://idword-rdf.com/K57032
B3673,http://idword-rdf.com/K70131
B3674,http://idword-rdf.com/K68803
B3674,http://idword-rdf.com/K30370
B3674,http://idword-rdf.com/K66232
B3674,http://idword-rdf.com/K16112
B3674,http://idword-rdf.com/K63711
B3674,http://idword-rdf.com/K34350
B3675,http://idword-rdf.com/K58502
B3680,http://idword-rdf.com/K7536
B3689,http://idword-rdf.com/K30140
B3689,http://idword-rdf.com/K67992
B3690,http://idword-rdf.com/K30156
B3690,http://idword-rdf.com/K2298
B3692,http://idword-rdf.com/K70978
B3693,http://idword-rdf.com/K29793
B3694,http://idword-rdf.com/K61135
B3697,http://idword-rdf.com/K11846
B3711,http://idword-rdf.com/K42320
B3713,http://idword-rdf.com/K53941
B3716,http://idword-rdf.com/K12114
B3716,http://idword-rdf.com/K13976
B3719,http://idword-rdf.com/K52664
B3719,http://idword-rdf.com/K24748
B3721,http://idword-rdf.com/K60467
B3721,http://idword-rdf.com/K13090
B3721,http://idword-rdf.com/K13780
B3721,http://idword-rdf.com/K61151
B3722,http://idword-rdf.com/K69343
B3722,http://idword-rdf.com/K32134
B3731,http://idword-rdf.com/K26021
B3742,http://idword-rdf.com/K23827
B3745,http://idword-rdf.com/K11087
B3745,http://idword-rdf.com/K14488
B3746,http://idword-rdf.com/K30418
B3755,http://idword-rdf.com/K32410
B3758,http://idword-rdf.com/K66195
B3758,http://idword-rdf.com/K59472
B3760,http://idword-rdf.com/K30480
B3768,http://idword-rdf.com/K62274
B3777,http://idword-rdf.com/K14935
B3785,http://idword-rdf.com/K30607
B3785,http://idword-rdf.com/K30578
B3788,http://idword-rdf.com/K30540
B3790,http://idword-rdf.com/K17945
B3790,http://idword-rdf.com/K18797
B3790,http://idword-rdf.com/K18721
B3792,http://idword-rdf.com/K5630
B3794,http://idword-rdf.com/K54999
B3794,http://idword-rdf.com/K22988
B3797,http://idword-rdf.com/K70256
B3798,http://idword-rdf.com/K55575
B3798,http://idword-rdf.com/K70969
B3798,http://idword-rdf.com/K59946
B3799,http://idword-rdf.com/K70230
B3807,http://idword-rdf.com/K17010
B3810,http://idword-rdf.com/K30658
B3814,http://idword-rdf.com/K33383
B3814,http://idword-rdf.com/K68746
B3815,http://idword-rdf.com/K18797
B3817,http://idword-rdf.com/K42875
B3817,http://idword-rdf.com/K67970
B3817,http://idword-rdf.com/K68746
B3817,http://idword-rdf.com/K35454
B3821,http://idword-rdf.com/K49248
B3821,http://idword-rdf.com/K27270
B3822,http://idword-rdf.com/K60634
B3828,http://idword-rdf.com/K68156
B3836,http://idword-rdf.com/K61660
B3839,http://idword-rdf.com/K55181
B3841,http://idword-rdf.com/K30749
B3842,http://idword-rdf.com/K30754
B3842,http://idword-rdf.com/K52643
B3842,http://idword-rdf.com/K10710
B3848,http://idword-rdf.com/K19621
B3850,http://idword-rdf.com/K10151
B3850,http://idword-rdf.com/K3559
B3852,http://idword-rdf.com/K56676
B3855,http://idword-rdf.com/K24022
B3855,http://idword-rdf.com/K12840
B3857,http://idword-rdf.com/K7608
B3858,http://idword-rdf.com/K30246
B3861,http://idword-rdf.com/K18797
B3861,http://idword-rdf.com/K18989
B3862,http://idword-rdf.com/K30830
B3864,http://idword-rdf.com/K18797
B3864,http://idword-rdf.com/K18989
B3864,http://idword-rdf.com/K3272
B3865,http://idword-rdf.com/K14133
B3865,http://idword-rdf.com/K21908
B3866,http://idword-rdf.com/K22940
B3866,http://idword-rdf.com/K2311
B3866,http://idword-rdf.com/K23784
B3867,http://idword-rdf.com/K71996
B3868,http://idword-rdf.com/K69049
B3868,http://idword-rdf.com/K7966
B3868,http://idword-rdf.com/K68515
B3868,http://idword-rdf.com/K6356
B3871,http://idword-rdf.com/K23784
B3874,http://idword-rdf.com/K52207
B3876,http://idword-rdf.com/K8743
B3876,http://idword-rdf.com/K5360
B3878,http://idword-rdf.com/K984
B3878,http://idword-rdf.com/K60054
B3879,http://idword-rdf.com/K14147
B3880,http://idword-rdf.com/K27172
B3885,http://idword-rdf.com/K11952
B3886,http://idword-rdf.com/K32673
B3888,http://idword-rdf.com/K71996
B3888,http://idword-rdf.com/K45661
B3889,http://idword-rdf.com/K25531
B3891,http://idword-rdf.com/K28430
B3895,http://idword-rdf.com/K2674
B3902,http://idword-rdf.com/K19935
B3910,http://idword-rdf.com/K15315
B3910,http://idword-rdf.com/K48984
B3910,http://idword-rdf.com/K10273
B3910,http://idword-rdf.com/K11078
B3916,http://idword-rdf.com/K20910
B3918,http://idword-rdf.com/K19965
B3920,http://idword-rdf.com/K20721
B3921,http://idword-rdf.com/K33275
B3921,http://idword-rdf.com/K32999
B3923,http://idword-rdf.com/K34075
B3926,http://idword-rdf.com/K69067
B3930,http://idword-rdf.com/K23531
B3936,http://idword-rdf.com/K14325
B3937,http://idword-rdf.com/K645
B3941,http://idword-rdf.com/K21909
B3941,http://idword-rdf.com/K20570
B3941,http://idword-rdf.com/K70078
B3941,http://idword-rdf.com/K217
B3941,http://idword-rdf.com/K3661
B3943,http://idword-rdf.com/K41755
B3944,http://idword-rdf.com/K14147
B3948,http://idword-rdf.com/K53684
B3948,http://idword-rdf.com/K32033
B3949,http://idword-rdf.com/K33524
B3949,http://idword-rdf.com/K62377
B3949,http://idword-rdf.com/K62323
B3951,http://idword-rdf.com/K4844
B3953,http://idword-rdf.com/K4450
B3954,http://idword-rdf.com/K46083
B3954,http://idword-rdf.com/K27232
B3956,http://idword-rdf.com/K10874
B3959,http://idword-rdf.com/K64011
B3964,http://idword-rdf.com/K56459
B3964,http://idword-rdf.com/K19113
B3964,http://idword-rdf.com/K32364
B3965,http://idword-rdf.com/K8426
B3965,http://idword-rdf.com/K32277
B3965,http://idword-rdf.com/K67972
B3968,http://idword-rdf.com/K21370
B3968,http://idword-rdf.com/K24117
B3968,http://idword-rdf.com/K67590
B3969,http://idword-rdf.com/K12939
B3969,http://idword-rdf.com/K21606
B3969,http://idword-rdf.com/K21746
B3970,http://idword-rdf.com/K17677
B3972,http://idword-rdf.com/K22657
B3972,http://idword-rdf.com/K10874
B3974,http://idword-rdf.com/K20597
B3979,http://idword-rdf.com/K20604
B3979,http://idword-rdf.com/K20610
B3979,http://idword-rdf.com/K20597
B3979,http://idword-rdf.com/K10952
B3988,http://idword-rdf.com/K10736
B3988,http://idword-rdf.com/K68876
B3990,http://idword-rdf.com/K46889
B3995,http://idword-rdf.com/K60714
B3999,http://idword-rdf.com/K37269
B4003,http://idword-rdf.com/K12806
B4005,http://idword-rdf.com/K58939
B4007,http://idword-rdf.com/K8596
B4009,http://idword-rdf.com/K66190
B4009,http://idword-rdf.com/K66731
B4009,http://idword-rdf.com/K46960
B4019,http://idword-rdf.com/K7688
B4019,http://idword-rdf.com/K20831
B4021,http://idword-rdf.com/K31689
B4021,http://idword-rdf.com/K60082
B4024,http://idword-rdf.com/K19624
B4029,http://idword-rdf.com/K21359
B4032,http://idword-rdf.com/K55098
B4035,http://idword-rdf.com/K57304
B4035,http://idword-rdf.com/K51744
B4036,http://idword-rdf.com/K20604
B4036,http://idword-rdf.com/K20597
B4036,http://idword-rdf.com/K10952
B4040,http://idword-rdf.com/K11850
B4042,http://idword-rdf.com/K22103
B4042,http://idword-rdf.com/K33373
B4042,http://idword-rdf.com/K17792
B4042,http://idword-rdf.com/K57065
B4042,http://idword-rdf.com/K1251
B4047,http://idword-rdf.com/K21504
B4048,http://idword-rdf.com/K60714
B4056,http://idword-rdf.com/K48332
B4056,http://idword-rdf.com/K34838
B4058,http://idword-rdf.com/K42260
B4059,http://idword-rdf.com/K45686
B4066,http://idword-rdf.com/K60172
B4067,http://idword-rdf.com/K4460
B4067,http://idword-rdf.com/K33777
B4070,http://idword-rdf.com/K18472
B4072,http://idword-rdf.com/K32921
B4077,http://idword-rdf.com/K17584
B4078,http://idword-rdf.com/K26944
B4084,http://idword-rdf.com/K70123
B4084,http://idword-rdf.com/K48818
B4084,http://idword-rdf.com/K21716
B4084,http://idword-rdf.com/K3175
B4084,http://idword-rdf.com/K9921
B4086,http://idword-rdf.com/K60061
B4086,http://idword-rdf.com/K21720
B4087,http://idword-rdf.com/K69023
B4088,http://idword-rdf.com/K33108
B4089,http://idword-rdf.com/K8596
B4094,http://idword-rdf.com/K12960
B4094,http://idword-rdf.com/K21431
B4095,http://idword-rdf.com/K20130
B4096,http://idword-rdf.com/K20585
B4096,http://idword-rdf.com/K70739
B4096,http://idword-rdf.com/K49012
B4098,http://idword-rdf.com/K62608
B4099,http://idword-rdf.com/K21746
B4099,http://idword-rdf.com/K205
B4105,http://idword-rdf.com/K53635
B4108,http://idword-rdf.com/K67091
B4110,http://idword-rdf.com/K5517
B4110,http://idword-rdf.com/K10614
B4115,http://idword-rdf.com/K10139
B4116,http://idword-rdf.com/K18483
B4118,http://idword-rdf.com/K69249
B4123,http://idword-rdf.com/K59262
B4125,http://idword-rdf.com/K6883
B4126,http://idword-rdf.com/K12191
B4128,http://idword-rdf.com/K58659
B4131,http://idword-rdf.com/K30511
B4132,http://idword-rdf.com/K26743
B4132,http://idword-rdf.com/K21946
B4132,http://idword-rdf.com/K3671
B4132,http://idword-rdf.com/K123
B4133,http://idword-rdf.com/K20002
B4133,http://idword-rdf.com/K34235
B4134,http://idword-rdf.com/K3175
B4135,http://idword-rdf.com/K12939
B4137,http://idword-rdf.com/K21199
B4137,http://idword-rdf.com/K65404
B4137,http://idword-rdf.com/K9534
B4137,http://idword-rdf.com/K6745
B4137,http://idword-rdf.com/K20263
B4141,http://idword-rdf.com/K19699
B4141,http://idword-rdf.com/K30200
B4141,http://idword-rdf.com/K3487
B4141,http://idword-rdf.com/K5632
B4141,http://idword-rdf.com/K1534
B4144,http://idword-rdf.com/K21980
B4146,http://idword-rdf.com/K3358
B4147,http://idword-rdf.com/K21990
B4152,http://idword-rdf.com/K32236
B4152,http://idword-rdf.com/K30662
B4154,http://idword-rdf.com/K21996
B4161,http://idword-rdf.com/K42559
B4161,http://idword-rdf.com/K31133
B4161,http://idword-rdf.com/K13090
B4161,http://idword-rdf.com/K60467
B4161,http://idword-rdf.com/K22373
B4162,http://idword-rdf.com/K11672
