ID,Translation-English
K55725,http://wordnet-rdf.princeton.edu/wn31/100722534-n
K55725,http://wordnet-rdf.princeton.edu/wn31/103992713-n
K55725,http://wordnet-rdf.princeton.edu/wn31/106506144-n
K55725,http://wordnet-rdf.princeton.edu/wn31/108259349-n
K55726,http://wordnet-rdf.princeton.edu/wn31/100319012-n
K55726,http://wordnet-rdf.princeton.edu/wn31/100587299-n
K55726,http://wordnet-rdf.princeton.edu/wn31/103768938-n
K55726,http://wordnet-rdf.princeton.edu/wn31/103994528-n
K55726,http://wordnet-rdf.princeton.edu/wn31/106275051-n
K55726,http://wordnet-rdf.princeton.edu/wn31/107272483-n
K55726,http://wordnet-rdf.princeton.edu/wn31/108480074-n
K55726,http://wordnet-rdf.princeton.edu/wn31/108641960-n
K55726,http://wordnet-rdf.princeton.edu/wn31/200993715-v
K55726,http://wordnet-rdf.princeton.edu/wn31/201001760-v
K55726,http://wordnet-rdf.princeton.edu/wn31/201033142-v
K55726,http://wordnet-rdf.princeton.edu/wn31/201033289-v
K55726,http://wordnet-rdf.princeton.edu/wn31/201091334-v
K55726,http://wordnet-rdf.princeton.edu/wn31/201573231-v
K55726,http://wordnet-rdf.princeton.edu/wn31/201594397-v
K55726,http://wordnet-rdf.princeton.edu/wn31/201594542-v
K55726,http://wordnet-rdf.princeton.edu/wn31/201963964-v
K55726,http://wordnet-rdf.princeton.edu/wn31/202237977-v
K55726,http://wordnet-rdf.princeton.edu/wn31/202390776-v
K55726,http://wordnet-rdf.princeton.edu/wn31/202478754-v
K55728,http://wordnet-rdf.princeton.edu/wn31/106276128-n
K55728,http://wordnet-rdf.princeton.edu/wn31/201034902-v
K55732,http://wordnet-rdf.princeton.edu/wn31/102693574-n
K55732,http://wordnet-rdf.princeton.edu/wn31/106275465-n
K55732,http://wordnet-rdf.princeton.edu/wn31/106635500-n
K55732,http://wordnet-rdf.princeton.edu/wn31/201033999-v
K55734,http://wordnet-rdf.princeton.edu/wn31/100757016-n
K55734,http://wordnet-rdf.princeton.edu/wn31/104795239-n
K55734,http://wordnet-rdf.princeton.edu/wn31/105088507-n
K55734,http://wordnet-rdf.princeton.edu/wn31/200624056-v
K55734,http://wordnet-rdf.princeton.edu/wn31/200838967-v
K55734,http://wordnet-rdf.princeton.edu/wn31/201496967-v
K55734,http://wordnet-rdf.princeton.edu/wn31/202147248-v
K55734,http://wordnet-rdf.princeton.edu/wn31/202524849-v
K55734,http://wordnet-rdf.princeton.edu/wn31/202728538-v
K55736,http://wordnet-rdf.princeton.edu/wn31/104953119-n
K55736,http://wordnet-rdf.princeton.edu/wn31/106322842-n
K55736,http://wordnet-rdf.princeton.edu/wn31/300030621-s
K55736,http://wordnet-rdf.princeton.edu/wn31/300796031-s
K55738,http://wordnet-rdf.princeton.edu/wn31/100084268-n
K55738,http://wordnet-rdf.princeton.edu/wn31/100587299-n
K55738,http://wordnet-rdf.princeton.edu/wn31/100722683-n
K55738,http://wordnet-rdf.princeton.edu/wn31/100723730-n
K55738,http://wordnet-rdf.princeton.edu/wn31/101053255-n
K55738,http://wordnet-rdf.princeton.edu/wn31/105081943-n
K55738,http://wordnet-rdf.princeton.edu/wn31/105087073-n
K55738,http://wordnet-rdf.princeton.edu/wn31/106206019-n
K55738,http://wordnet-rdf.princeton.edu/wn31/106218486-n
K55738,http://wordnet-rdf.princeton.edu/wn31/106495143-n
K55738,http://wordnet-rdf.princeton.edu/wn31/106796122-n
K55738,http://wordnet-rdf.princeton.edu/wn31/108639173-n
K55738,http://wordnet-rdf.princeton.edu/wn31/108639776-n
K55738,http://wordnet-rdf.princeton.edu/wn31/108640161-n
K55738,http://wordnet-rdf.princeton.edu/wn31/113948785-n
K55738,http://wordnet-rdf.princeton.edu/wn31/113968971-n
K55738,http://wordnet-rdf.princeton.edu/wn31/201496967-v
K55738,http://wordnet-rdf.princeton.edu/wn31/201991174-v
K55738,http://wordnet-rdf.princeton.edu/wn31/301689471-s
K55748,http://wordnet-rdf.princeton.edu/wn31/103993867-n
K55748,http://wordnet-rdf.princeton.edu/wn31/104762473-n
K55748,http://wordnet-rdf.princeton.edu/wn31/105115409-n
K55748,http://wordnet-rdf.princeton.edu/wn31/105168179-n
K55748,http://wordnet-rdf.princeton.edu/wn31/105174332-n
K55748,http://wordnet-rdf.princeton.edu/wn31/106333461-n
K55748,http://wordnet-rdf.princeton.edu/wn31/113879054-n
K55748,http://wordnet-rdf.princeton.edu/wn31/300065384-s
K55748,http://wordnet-rdf.princeton.edu/wn31/300338070-s
K55748,http://wordnet-rdf.princeton.edu/wn31/300340186-s
K55748,http://wordnet-rdf.princeton.edu/wn31/300359758-s
K55748,http://wordnet-rdf.princeton.edu/wn31/300725282-s
K55748,http://wordnet-rdf.princeton.edu/wn31/301047187-s
K55748,http://wordnet-rdf.princeton.edu/wn31/301823004-a
K55748,http://wordnet-rdf.princeton.edu/wn31/301825196-s
K55748,http://wordnet-rdf.princeton.edu/wn31/301825607-a
K55748,http://wordnet-rdf.princeton.edu/wn31/301825985-a
K55749,http://wordnet-rdf.princeton.edu/wn31/105174332-n
K55749,http://wordnet-rdf.princeton.edu/wn31/106002252-n
K55751,http://wordnet-rdf.princeton.edu/wn31/109420771-n
K55755,http://wordnet-rdf.princeton.edu/wn31/106065223-n
K55757,http://wordnet-rdf.princeton.edu/wn31/102390374-n
K55757,http://wordnet-rdf.princeton.edu/wn31/106806283-n
K55757,http://wordnet-rdf.princeton.edu/wn31/109873916-n
K55761,http://wordnet-rdf.princeton.edu/wn31/103996832-n
K55761,http://wordnet-rdf.princeton.edu/wn31/103997192-n
K55761,http://wordnet-rdf.princeton.edu/wn31/103997420-n
K55761,http://wordnet-rdf.princeton.edu/wn31/103998004-n
K55761,http://wordnet-rdf.princeton.edu/wn31/104453655-n
K55761,http://wordnet-rdf.princeton.edu/wn31/105563704-n
K55761,http://wordnet-rdf.princeton.edu/wn31/113364789-n
K55761,http://wordnet-rdf.princeton.edu/wn31/113791173-n
K55761,http://wordnet-rdf.princeton.edu/wn31/113796604-n
K55761,http://wordnet-rdf.princeton.edu/wn31/201532279-v
K55761,http://wordnet-rdf.princeton.edu/wn31/300004816-s
K55761,http://wordnet-rdf.princeton.edu/wn31/301076882-s
K55761,http://wordnet-rdf.princeton.edu/wn31/301839839-a
K55764,http://wordnet-rdf.princeton.edu/wn31/107602594-n
K55768,http://wordnet-rdf.princeton.edu/wn31/105041380-n
K55768,http://wordnet-rdf.princeton.edu/wn31/105203850-n
K55768,http://wordnet-rdf.princeton.edu/wn31/114075210-n
K55768,http://wordnet-rdf.princeton.edu/wn31/114506204-n
K55768,http://wordnet-rdf.princeton.edu/wn31/300044573-a
K55768,http://wordnet-rdf.princeton.edu/wn31/301890275-s
K55770,http://wordnet-rdf.princeton.edu/wn31/103998004-n
K55770,http://wordnet-rdf.princeton.edu/wn31/103998195-n
K55774,http://wordnet-rdf.princeton.edu/wn31/103028933-n
K55774,http://wordnet-rdf.princeton.edu/wn31/104211999-n
K55774,http://wordnet-rdf.princeton.edu/wn31/108634886-n
K55774,http://wordnet-rdf.princeton.edu/wn31/201603946-v
K55786,http://wordnet-rdf.princeton.edu/wn31/102956891-n
K55786,http://wordnet-rdf.princeton.edu/wn31/104257136-n
K55786,http://wordnet-rdf.princeton.edu/wn31/114881302-n
K55787,http://wordnet-rdf.princeton.edu/wn31/100902655-n
K55787,http://wordnet-rdf.princeton.edu/wn31/103993437-n
K55787,http://wordnet-rdf.princeton.edu/wn31/107217051-n
K55790,http://wordnet-rdf.princeton.edu/wn31/109421408-n
K55801,http://wordnet-rdf.princeton.edu/wn31/105958804-n
K55805,http://wordnet-rdf.princeton.edu/wn31/106189208-n
K55805,http://wordnet-rdf.princeton.edu/wn31/106553569-n
K55805,http://wordnet-rdf.princeton.edu/wn31/110482952-n
K55805,http://wordnet-rdf.princeton.edu/wn31/110483148-n
K55805,http://wordnet-rdf.princeton.edu/wn31/301841127-s
K55805,http://wordnet-rdf.princeton.edu/wn31/301947268-s
K55806,http://wordnet-rdf.princeton.edu/wn31/105159116-n
K55806,http://wordnet-rdf.princeton.edu/wn31/105983665-n
K55813,http://wordnet-rdf.princeton.edu/wn31/110602198-n
K55818,http://wordnet-rdf.princeton.edu/wn31/100240097-n
K55818,http://wordnet-rdf.princeton.edu/wn31/104843305-n
K55818,http://wordnet-rdf.princeton.edu/wn31/301012940-s
K55825,http://wordnet-rdf.princeton.edu/wn31/106763412-n
K55833,http://wordnet-rdf.princeton.edu/wn31/100411260-n
K55833,http://wordnet-rdf.princeton.edu/wn31/100412061-n
K55833,http://wordnet-rdf.princeton.edu/wn31/100632621-n
K55833,http://wordnet-rdf.princeton.edu/wn31/100896250-n
K55833,http://wordnet-rdf.princeton.edu/wn31/105675040-n
K55833,http://wordnet-rdf.princeton.edu/wn31/200607488-v
K55833,http://wordnet-rdf.princeton.edu/wn31/201727101-v
K55833,http://wordnet-rdf.princeton.edu/wn31/202380559-v
K55833,http://wordnet-rdf.princeton.edu/wn31/202567247-v
K55833,http://wordnet-rdf.princeton.edu/wn31/202574587-v
K55838,http://wordnet-rdf.princeton.edu/wn31/105159397-n
K55838,http://wordnet-rdf.princeton.edu/wn31/300866742-s
K55838,http://wordnet-rdf.princeton.edu/wn31/301828067-s
K55838,http://wordnet-rdf.princeton.edu/wn31/301840022-a
K55838,http://wordnet-rdf.princeton.edu/wn31/301841381-s
K55838,http://wordnet-rdf.princeton.edu/wn31/301947268-s
K55838,http://wordnet-rdf.princeton.edu/wn31/301948431-s
K55839,http://wordnet-rdf.princeton.edu/wn31/110482426-n
K55851,http://wordnet-rdf.princeton.edu/wn31/109650451-n
K55851,http://wordnet-rdf.princeton.edu/wn31/110675033-n
K55851,http://wordnet-rdf.princeton.edu/wn31/110675314-n
K55854,http://wordnet-rdf.princeton.edu/wn31/108487721-n
K55854,http://wordnet-rdf.princeton.edu/wn31/109891147-n
K55854,http://wordnet-rdf.princeton.edu/wn31/109891333-n
K55854,http://wordnet-rdf.princeton.edu/wn31/110290913-n
K55854,http://wordnet-rdf.princeton.edu/wn31/110582177-n
K55854,http://wordnet-rdf.princeton.edu/wn31/110582396-n
K55854,http://wordnet-rdf.princeton.edu/wn31/110582611-n
K55854,http://wordnet-rdf.princeton.edu/wn31/202172015-v
K55856,http://wordnet-rdf.princeton.edu/wn31/110568238-n
K55877,http://wordnet-rdf.princeton.edu/wn31/107159734-n
K55887,http://wordnet-rdf.princeton.edu/wn31/105797671-n
K55887,http://wordnet-rdf.princeton.edu/wn31/105958804-n
K55887,http://wordnet-rdf.princeton.edu/wn31/106211643-n
K55887,http://wordnet-rdf.princeton.edu/wn31/113947896-n
K55887,http://wordnet-rdf.princeton.edu/wn31/200682064-v
K55887,http://wordnet-rdf.princeton.edu/wn31/200683200-v
K55887,http://wordnet-rdf.princeton.edu/wn31/202519408-v
K55887,http://wordnet-rdf.princeton.edu/wn31/301165528-s
K55891,http://wordnet-rdf.princeton.edu/wn31/100616298-n
K55891,http://wordnet-rdf.princeton.edu/wn31/104320766-n
K55891,http://wordnet-rdf.princeton.edu/wn31/106417342-n
K55891,http://wordnet-rdf.princeton.edu/wn31/106417960-n
K55891,http://wordnet-rdf.princeton.edu/wn31/106418190-n
K55891,http://wordnet-rdf.princeton.edu/wn31/106625693-n
K55895,http://wordnet-rdf.princeton.edu/wn31/115279361-n
K55895,http://wordnet-rdf.princeton.edu/wn31/300978202-s
K55895,http://wordnet-rdf.princeton.edu/wn31/301735158-s
K55896,http://wordnet-rdf.princeton.edu/wn31/108293460-n
K55898,http://wordnet-rdf.princeton.edu/wn31/114675391-n
K55901,http://wordnet-rdf.princeton.edu/wn31/102915411-n
K55901,http://wordnet-rdf.princeton.edu/wn31/104254864-n
K55901,http://wordnet-rdf.princeton.edu/wn31/107591747-n
K55901,http://wordnet-rdf.princeton.edu/wn31/201420232-v
K55901,http://wordnet-rdf.princeton.edu/wn31/201420359-v
K55903,http://wordnet-rdf.princeton.edu/wn31/105901034-n
K55903,http://wordnet-rdf.princeton.edu/wn31/105901487-n
K55903,http://wordnet-rdf.princeton.edu/wn31/105901963-n
K55903,http://wordnet-rdf.princeton.edu/wn31/106768279-n
K55903,http://wordnet-rdf.princeton.edu/wn31/200408253-v
K55903,http://wordnet-rdf.princeton.edu/wn31/300852656-s
K55903,http://wordnet-rdf.princeton.edu/wn31/301850165-s
K55905,http://wordnet-rdf.princeton.edu/wn31/106901556-n
K55905,http://wordnet-rdf.princeton.edu/wn31/106901724-n
K55905,http://wordnet-rdf.princeton.edu/wn31/202156246-v
K55918,http://wordnet-rdf.princeton.edu/wn31/100713150-n
K55918,http://wordnet-rdf.princeton.edu/wn31/100969414-n
K55919,http://wordnet-rdf.princeton.edu/wn31/300030911-s
K55919,http://wordnet-rdf.princeton.edu/wn31/300314808-s
K55921,http://wordnet-rdf.princeton.edu/wn31/106327619-n
K55921,http://wordnet-rdf.princeton.edu/wn31/106327806-n
K55921,http://wordnet-rdf.princeton.edu/wn31/200933194-v
K55921,http://wordnet-rdf.princeton.edu/wn31/201019010-v
K55921,http://wordnet-rdf.princeton.edu/wn31/201019231-v
K55922,http://wordnet-rdf.princeton.edu/wn31/300174254-a
K55928,http://wordnet-rdf.princeton.edu/wn31/301067647-s
K55928,http://wordnet-rdf.princeton.edu/wn31/302009080-s
K55930,http://wordnet-rdf.princeton.edu/wn31/301769407-s
K55934,http://wordnet-rdf.princeton.edu/wn31/300818569-s
K55934,http://wordnet-rdf.princeton.edu/wn31/300818796-s
K55934,http://wordnet-rdf.princeton.edu/wn31/301498683-a
K55937,http://wordnet-rdf.princeton.edu/wn31/106766514-n
K55937,http://wordnet-rdf.princeton.edu/wn31/200719132-v
K55937,http://wordnet-rdf.princeton.edu/wn31/200903562-v
K55937,http://wordnet-rdf.princeton.edu/wn31/201003512-v
K55941,http://wordnet-rdf.princeton.edu/wn31/113293082-n
K55941,http://wordnet-rdf.princeton.edu/wn31/113293306-n
K55941,http://wordnet-rdf.princeton.edu/wn31/113322642-n
K55941,http://wordnet-rdf.princeton.edu/wn31/113345319-n
K55941,http://wordnet-rdf.princeton.edu/wn31/113435159-n
K55941,http://wordnet-rdf.princeton.edu/wn31/302352428-s
K55942,http://wordnet-rdf.princeton.edu/wn31/105314857-n
K55946,http://wordnet-rdf.princeton.edu/wn31/106336138-n
K55946,http://wordnet-rdf.princeton.edu/wn31/106495681-n
K55951,http://wordnet-rdf.princeton.edu/wn31/114578806-n
K55953,http://wordnet-rdf.princeton.edu/wn31/105829846-n
K55953,http://wordnet-rdf.princeton.edu/wn31/106547026-n
K55953,http://wordnet-rdf.princeton.edu/wn31/106612635-n
K55953,http://wordnet-rdf.princeton.edu/wn31/108470733-n
K55953,http://wordnet-rdf.princeton.edu/wn31/300127369-s
K55956,http://wordnet-rdf.princeton.edu/wn31/100522618-n
K55956,http://wordnet-rdf.princeton.edu/wn31/101050621-n
K55956,http://wordnet-rdf.princeton.edu/wn31/103215661-n
K55956,http://wordnet-rdf.princeton.edu/wn31/105057266-n
K55956,http://wordnet-rdf.princeton.edu/wn31/105088641-n
K55956,http://wordnet-rdf.princeton.edu/wn31/106904072-n
K55956,http://wordnet-rdf.princeton.edu/wn31/107182066-n
K55956,http://wordnet-rdf.princeton.edu/wn31/107232009-n
K55959,http://wordnet-rdf.princeton.edu/wn31/101259825-n
K55959,http://wordnet-rdf.princeton.edu/wn31/114029213-n
K55960,http://wordnet-rdf.princeton.edu/wn31/100598380-n
K55960,http://wordnet-rdf.princeton.edu/wn31/110486745-n
K55960,http://wordnet-rdf.princeton.edu/wn31/110486961-n
K55960,http://wordnet-rdf.princeton.edu/wn31/110488144-n
K55960,http://wordnet-rdf.princeton.edu/wn31/110488335-n
K55960,http://wordnet-rdf.princeton.edu/wn31/110488547-n
K55960,http://wordnet-rdf.princeton.edu/wn31/300757025-a
K55963,http://wordnet-rdf.princeton.edu/wn31/108344320-n
K55967,http://wordnet-rdf.princeton.edu/wn31/104811129-n
K55970,http://wordnet-rdf.princeton.edu/wn31/100035910-n
K55970,http://wordnet-rdf.princeton.edu/wn31/100037483-n
K55970,http://wordnet-rdf.princeton.edu/wn31/105645403-n
K55975,http://wordnet-rdf.princeton.edu/wn31/114459275-n
K55976,http://wordnet-rdf.princeton.edu/wn31/300985548-s
K55979,http://wordnet-rdf.princeton.edu/wn31/104796081-n
K55979,http://wordnet-rdf.princeton.edu/wn31/104796210-n
K55979,http://wordnet-rdf.princeton.edu/wn31/106743120-n
K55980,http://wordnet-rdf.princeton.edu/wn31/104772610-n
K55980,http://wordnet-rdf.princeton.edu/wn31/105129364-n
K55980,http://wordnet-rdf.princeton.edu/wn31/113846326-n
K55981,http://wordnet-rdf.princeton.edu/wn31/103101244-n
K55981,http://wordnet-rdf.princeton.edu/wn31/103525974-n
K55981,http://wordnet-rdf.princeton.edu/wn31/104008384-n
K55981,http://wordnet-rdf.princeton.edu/wn31/301170813-s
K55981,http://wordnet-rdf.princeton.edu/wn31/301768325-a
K55983,http://wordnet-rdf.princeton.edu/wn31/101323721-n
K55983,http://wordnet-rdf.princeton.edu/wn31/108229268-n
K55983,http://wordnet-rdf.princeton.edu/wn31/108987826-n
K55983,http://wordnet-rdf.princeton.edu/wn31/109647338-n
K55983,http://wordnet-rdf.princeton.edu/wn31/110146810-n
K55983,http://wordnet-rdf.princeton.edu/wn31/110765000-n
K55983,http://wordnet-rdf.princeton.edu/wn31/301479992-a
K55983,http://wordnet-rdf.princeton.edu/wn31/301480384-s
K55983,http://wordnet-rdf.princeton.edu/wn31/301486984-s
K55988,http://wordnet-rdf.princeton.edu/wn31/104630289-n
K55988,http://wordnet-rdf.princeton.edu/wn31/106281941-n
K55988,http://wordnet-rdf.princeton.edu/wn31/110496052-n
K55988,http://wordnet-rdf.princeton.edu/wn31/114439493-n
K55988,http://wordnet-rdf.princeton.edu/wn31/300955371-s
K55988,http://wordnet-rdf.princeton.edu/wn31/301620309-s
K55988,http://wordnet-rdf.princeton.edu/wn31/301771841-a
K55988,http://wordnet-rdf.princeton.edu/wn31/301772598-s
K55988,http://wordnet-rdf.princeton.edu/wn31/301773890-s
K55988,http://wordnet-rdf.princeton.edu/wn31/301783973-s
K55988,http://wordnet-rdf.princeton.edu/wn31/301864034-a
K55990,http://wordnet-rdf.princeton.edu/wn31/300545823-a
K55990,http://wordnet-rdf.princeton.edu/wn31/301519775-s
K55990,http://wordnet-rdf.princeton.edu/wn31/301520429-s
K55991,http://wordnet-rdf.princeton.edu/wn31/100830220-n
K55991,http://wordnet-rdf.princeton.edu/wn31/107757599-n
K55991,http://wordnet-rdf.princeton.edu/wn31/200044876-v
K55991,http://wordnet-rdf.princeton.edu/wn31/300230819-s
K55991,http://wordnet-rdf.princeton.edu/wn31/301475933-s
K55991,http://wordnet-rdf.princeton.edu/wn31/301937602-s
K55991,http://wordnet-rdf.princeton.edu/wn31/301955780-s
K55991,http://wordnet-rdf.princeton.edu/wn31/302241544-s
K55995,http://wordnet-rdf.princeton.edu/wn31/100598647-n
K55995,http://wordnet-rdf.princeton.edu/wn31/102472219-n
K55995,http://wordnet-rdf.princeton.edu/wn31/102472545-n
K55995,http://wordnet-rdf.princeton.edu/wn31/109826498-n
K55997,http://wordnet-rdf.princeton.edu/wn31/103412032-n
K55997,http://wordnet-rdf.princeton.edu/wn31/106426591-n
K55998,http://wordnet-rdf.princeton.edu/wn31/106305722-n
K55998,http://wordnet-rdf.princeton.edu/wn31/106305894-n
K55998,http://wordnet-rdf.princeton.edu/wn31/109650650-n
K55998,http://wordnet-rdf.princeton.edu/wn31/300414509-s
K55998,http://wordnet-rdf.princeton.edu/wn31/300821300-s
K55998,http://wordnet-rdf.princeton.edu/wn31/300821744-s
K55998,http://wordnet-rdf.princeton.edu/wn31/301919239-s
K56005,http://wordnet-rdf.princeton.edu/wn31/105801218-n
K56005,http://wordnet-rdf.princeton.edu/wn31/105881099-n
K56005,http://wordnet-rdf.princeton.edu/wn31/105882839-n
K56005,http://wordnet-rdf.princeton.edu/wn31/105922132-n
K56005,http://wordnet-rdf.princeton.edu/wn31/105964190-n
K56005,http://wordnet-rdf.princeton.edu/wn31/106668133-n
K56005,http://wordnet-rdf.princeton.edu/wn31/106802899-n
K56009,http://wordnet-rdf.princeton.edu/wn31/105054430-n
K56009,http://wordnet-rdf.princeton.edu/wn31/113973020-n
K56012,http://wordnet-rdf.princeton.edu/wn31/104011716-n
K56017,http://wordnet-rdf.princeton.edu/wn31/101154528-n
K56022,http://wordnet-rdf.princeton.edu/wn31/106661968-n
K56022,http://wordnet-rdf.princeton.edu/wn31/110500168-n
K56022,http://wordnet-rdf.princeton.edu/wn31/301822805-a
K56023,http://wordnet-rdf.princeton.edu/wn31/301047301-s
K56025,http://wordnet-rdf.princeton.edu/wn31/300039507-s
K56034,http://wordnet-rdf.princeton.edu/wn31/103754377-n
K56034,http://wordnet-rdf.princeton.edu/wn31/104014270-n
K56034,http://wordnet-rdf.princeton.edu/wn31/105868214-n
K56034,http://wordnet-rdf.princeton.edu/wn31/108015510-n
K56034,http://wordnet-rdf.princeton.edu/wn31/115022266-n
K56036,http://wordnet-rdf.princeton.edu/wn31/102933876-n
K56038,http://wordnet-rdf.princeton.edu/wn31/100523792-n
K56038,http://wordnet-rdf.princeton.edu/wn31/100914791-n
K56038,http://wordnet-rdf.princeton.edu/wn31/100915416-n
K56038,http://wordnet-rdf.princeton.edu/wn31/100915536-n
K56038,http://wordnet-rdf.princeton.edu/wn31/104014270-n
K56038,http://wordnet-rdf.princeton.edu/wn31/107020067-n
K56038,http://wordnet-rdf.princeton.edu/wn31/107228649-n
K56038,http://wordnet-rdf.princeton.edu/wn31/113780885-n
K56049,http://wordnet-rdf.princeton.edu/wn31/300014877-s
K56049,http://wordnet-rdf.princeton.edu/wn31/301085028-s
K56049,http://wordnet-rdf.princeton.edu/wn31/301085803-s
K56049,http://wordnet-rdf.princeton.edu/wn31/301393834-s
K56049,http://wordnet-rdf.princeton.edu/wn31/301871147-a
K56049,http://wordnet-rdf.princeton.edu/wn31/301871917-s
K56049,http://wordnet-rdf.princeton.edu/wn31/301873245-a
K56049,http://wordnet-rdf.princeton.edu/wn31/302321464-s
K56049,http://wordnet-rdf.princeton.edu/wn31/302340596-s
K56050,http://wordnet-rdf.princeton.edu/wn31/105155187-n
K56053,http://wordnet-rdf.princeton.edu/wn31/107343356-n
K56053,http://wordnet-rdf.princeton.edu/wn31/110311977-n
K56053,http://wordnet-rdf.princeton.edu/wn31/110499603-n
K56056,http://wordnet-rdf.princeton.edu/wn31/114715606-n
K56057,http://wordnet-rdf.princeton.edu/wn31/110500315-n
K56061,http://wordnet-rdf.princeton.edu/wn31/100611221-n
K56061,http://wordnet-rdf.princeton.edu/wn31/106697785-n
K56061,http://wordnet-rdf.princeton.edu/wn31/106745674-n
K56061,http://wordnet-rdf.princeton.edu/wn31/108129062-n
K56062,http://wordnet-rdf.princeton.edu/wn31/110318149-n
K56062,http://wordnet-rdf.princeton.edu/wn31/110499838-n
K56062,http://wordnet-rdf.princeton.edu/wn31/110500168-n
K56062,http://wordnet-rdf.princeton.edu/wn31/200584319-v
K56062,http://wordnet-rdf.princeton.edu/wn31/200584600-v
K56062,http://wordnet-rdf.princeton.edu/wn31/301874674-a
K56062,http://wordnet-rdf.princeton.edu/wn31/301876050-a
K56063,http://wordnet-rdf.princeton.edu/wn31/105648934-n
K56065,http://wordnet-rdf.princeton.edu/wn31/109836791-n
K56065,http://wordnet-rdf.princeton.edu/wn31/110500315-n
K56067,http://wordnet-rdf.princeton.edu/wn31/106528395-n
K56067,http://wordnet-rdf.princeton.edu/wn31/106899868-n
K56067,http://wordnet-rdf.princeton.edu/wn31/107015715-n
K56067,http://wordnet-rdf.princeton.edu/wn31/108565990-n
K56067,http://wordnet-rdf.princeton.edu/wn31/108630777-n
K56067,http://wordnet-rdf.princeton.edu/wn31/114457795-n
K56067,http://wordnet-rdf.princeton.edu/wn31/201684808-v
K56067,http://wordnet-rdf.princeton.edu/wn31/201703205-v
K56068,http://wordnet-rdf.princeton.edu/wn31/101081219-n
K56071,http://wordnet-rdf.princeton.edu/wn31/105165249-n
K56073,http://wordnet-rdf.princeton.edu/wn31/114770227-n
K56075,http://wordnet-rdf.princeton.edu/wn31/100552252-n
K56075,http://wordnet-rdf.princeton.edu/wn31/105907175-n
K56075,http://wordnet-rdf.princeton.edu/wn31/105907694-n
K56075,http://wordnet-rdf.princeton.edu/wn31/106513302-n
K56075,http://wordnet-rdf.princeton.edu/wn31/106581154-n
K56075,http://wordnet-rdf.princeton.edu/wn31/106631935-n
K56075,http://wordnet-rdf.princeton.edu/wn31/106689161-n
K56075,http://wordnet-rdf.princeton.edu/wn31/106761180-n
K56075,http://wordnet-rdf.princeton.edu/wn31/200796926-v
K56075,http://wordnet-rdf.princeton.edu/wn31/201751525-v
K56076,http://wordnet-rdf.princeton.edu/wn31/105918324-n
K56078,http://wordnet-rdf.princeton.edu/wn31/106581154-n
K56083,http://wordnet-rdf.princeton.edu/wn31/110276453-n
K56083,http://wordnet-rdf.princeton.edu/wn31/113827946-n
K56083,http://wordnet-rdf.princeton.edu/wn31/300037766-s
K56083,http://wordnet-rdf.princeton.edu/wn31/300578540-s
K56083,http://wordnet-rdf.princeton.edu/wn31/301672264-s
K56083,http://wordnet-rdf.princeton.edu/wn31/301882105-a
K56083,http://wordnet-rdf.princeton.edu/wn31/301883716-a
K56086,http://wordnet-rdf.princeton.edu/wn31/101268984-n
K56086,http://wordnet-rdf.princeton.edu/wn31/106738907-n
K56089,http://wordnet-rdf.princeton.edu/wn31/300782068-a
K56092,http://wordnet-rdf.princeton.edu/wn31/110498720-n
K56092,http://wordnet-rdf.princeton.edu/wn31/110506494-n
K56096,http://wordnet-rdf.princeton.edu/wn31/110501296-n
K56096,http://wordnet-rdf.princeton.edu/wn31/300260823-s
K56097,http://wordnet-rdf.princeton.edu/wn31/108197557-n
K56099,http://wordnet-rdf.princeton.edu/wn31/113563178-n
K56099,http://wordnet-rdf.princeton.edu/wn31/113563317-n
K56100,http://wordnet-rdf.princeton.edu/wn31/106914969-n
K56100,http://wordnet-rdf.princeton.edu/wn31/107022537-n
K56107,http://wordnet-rdf.princeton.edu/wn31/100199300-n
K56107,http://wordnet-rdf.princeton.edu/wn31/100250647-n
K56107,http://wordnet-rdf.princeton.edu/wn31/107261731-n
K56107,http://wordnet-rdf.princeton.edu/wn31/107266652-n
K56110,http://wordnet-rdf.princeton.edu/wn31/300870295-s
K56111,http://wordnet-rdf.princeton.edu/wn31/110501805-n
K56111,http://wordnet-rdf.princeton.edu/wn31/110613153-n
K56115,http://wordnet-rdf.princeton.edu/wn31/106328344-n
K56118,http://wordnet-rdf.princeton.edu/wn31/106687287-n
K56121,http://wordnet-rdf.princeton.edu/wn31/110502506-n
K56122,http://wordnet-rdf.princeton.edu/wn31/114715847-n
K56123,http://wordnet-rdf.princeton.edu/wn31/104018203-n
K56127,http://wordnet-rdf.princeton.edu/wn31/115023393-n
K56128,http://wordnet-rdf.princeton.edu/wn31/108671935-n
K56128,http://wordnet-rdf.princeton.edu/wn31/114539235-n
K56129,http://wordnet-rdf.princeton.edu/wn31/105083996-n
K56129,http://wordnet-rdf.princeton.edu/wn31/105098398-n
K56129,http://wordnet-rdf.princeton.edu/wn31/113837661-n
K56129,http://wordnet-rdf.princeton.edu/wn31/113837954-n
K56129,http://wordnet-rdf.princeton.edu/wn31/113839491-n
K56129,http://wordnet-rdf.princeton.edu/wn31/113921008-n
K56129,http://wordnet-rdf.princeton.edu/wn31/200151099-v
K56129,http://wordnet-rdf.princeton.edu/wn31/200484397-v
K56130,http://wordnet-rdf.princeton.edu/wn31/300484569-s
