ID,Translation-Indonesia
B9953,K30200
B9953,K30370
B9953,K34117
B9953,K34789
B9953,K65622
B9954,K27143
B9954,K30834
B9954,K4173
B9955,K65623
B9962,K65652
B9965,K12587
B9965,K32380
B9968,K66934
B9969,K26826
B9969,K57886
B9969,K66211
B9969,K66211
B9970,K26826
B9970,K28140
B9972,K32579
B9972,K55774
B9972,K66232
B9981,K33524
B9985,K56493
B9987,K13783
B9987,K49708
B9988,K14643
B9991,K56543
B9993,K27345
B9993,K6455
B9996,K46271
B9998,K49383
B9998,K47572
B9998,K22586
B10000,K24005
B10004,K67834
B10007,K12767
B10015,K33349
B10015,K65452
B10016,K65704
B10016,K61990
B10016,K49252
B10016,K12489
B10019,K66972
B10019,K4574
B10025,K6439
B10027,K65452
B10032,K65537
B10032,K51236
B10032,K30233
B10032,K5200
B10039,K13111
B10041,K66102
B10042,K65039
B10042,K70741
B10053,K65777
B10056,K572
B10059,K20831
B10060,K27325
B10061,K49560
B10062,K4470
B10062,K12640
B10063,K54805
B10065,K413
B10065,K28766
B10065,K67106
B10066,K413
B10066,K28766
B10066,K67106
B10074,K67926
B10074,K27898
B10080,K60887
B10080,K53515
B10085,K25506
B10085,K67465
B10086,K68053
B10088,K67287
B10090,K67350
B10091,K70840
B10092,K67692
B10092,K68305
B10093,K65438
B10098,K68357
B10098,K67409
B10098,K23587
B10098,K68630
B10103,K65396
B10103,K26290
B10103,K68053
B10104,K65883
B10107,K62484
B10108,K43575
B10108,K60172
B10118,K22303
B10119,K62842
B10120,K68193
B10127,K2115
B10127,K65914
B10130,K32652
B10135,K2935
B10138,K49538
B10142,K15065
B10143,K65926
B10144,K30200
B10144,K17108
B10145,K24387
B10146,K58280
B10146,K10373
B10146,K58280
B10146,K66701
B10148,K43008
B10148,K66073
B10148,K49023
B10148,K4141
B10151,K48803
B10156,K62990
B10157,K61990
B10157,K48980
B10157,K12489
B10157,K59628
B10163,K29947
B10165,K1998
B10165,K68982
B10166,K2023
B10166,K69009
B10166,K63468
B10166,K45812
B10168,K71648
B10168,K65682
B10170,K63184
B10173,K67350
B10173,K22586
B10174,K45965
B10176,K27394
B10176,K11754
B10177,K40440
B10177,K37285
B10182,K22454
B10185,K67088
B10188,K45812
B10188,K47829
B10192,K55182
B10192,K57340
B10194,K55055
B10194,K69009
B10195,K25663
B10198,K66621
B10208,K63468
B10208,K10369
B10214,K9803
B10220,K67080
B10222,K2835
B10227,K57304
B10229,K33365
B10229,K70029
B10230,K66239
B10232,K68817
B10238,K2300
B10240,K68848
B10240,K55008
B10240,K3989
B10241,K67172
B10248,K12114
B10248,K60348
B10256,K33427
B10256,K293
B10257,K30078
B10259,K68919
B10261,K11318
B10261,K569
B10261,K4930
B10263,K46602
B10264,K32999
B10264,K33275
B10265,K28312
B10267,K24669
B10268,K46778
B10269,K21620
B10274,K17750
B10275,K68966
B10278,K17482
B10280,K66625
B10282,K68982
B10282,K70559
B10286,K69054
B10290,K33754
B10290,K503
B10290,K6999
B10290,K36649
B10290,K42500
B10293,K33108
B10293,K67782
B10296,K13424
B10298,K32165
B10298,K33163
B10298,K67373
B10300,K32277
B10302,K2721
B10304,K11036
B10307,K2721
B10307,K2721
B10309,K59395
B10310,K6366
B10312,K69004
B10312,K69040
B10313,K48803
B10314,K51161
B10317,K69049
B10318,K3689
B10318,K33304
B10320,K22454
B10322,K47570
B10322,K49708
B10325,K18062
B10326,K71545
B10326,K34524
B10329,K32673
B10329,K22749
B10329,K66981
B10329,K11672
B10329,K9625
B10332,K10841
B10332,K10954
B10334,K67046
B10334,K5228
B10334,K9669
B10334,K293
B10334,K2818
B10334,K3487
B10337,K52474
B10347,K12383
B10350,K22854
B10350,K5360
B10351,K49663
B10351,K18049
B10352,K69004
B10352,K26785
B10354,K6468
B10357,K20352
B10358,K48877
B10360,K69140
B10361,K49413
B10363,K53483
B10366,K69164
B10366,K10239
B10369,K46887
B10371,K69173
B10371,K22997
B10371,K45813
B10371,K12573
B10374,K17685
B10382,K67172
B10382,K22586
B10382,K5272
B10383,K48689
B10385,K66133
B10386,K69702
B10387,K29126
B10387,K1412
B10388,K66163
B10389,K31334
B10390,K33283
B10390,K63518
B10390,K69940
B10392,K66166
B10393,K66179
B10399,K7966
B10399,K69049
B10400,K70114
B10400,K55015
B10401,K55019
B10406,K54045
B10406,K25944
B10406,K30195
B10409,K66215
B10409,K66200
B10409,K30200
B10409,K25851
B10410,K66219
B10413,K30200
B10413,K25851
B10414,K70123
B10414,K66232
B10414,K49023
B10414,K9921
B10414,K65883
B10414,K30200
B10419,K1408
B10420,K19204
B10420,K48446
B10420,K28466
B10421,K67046
B10421,K9669
B10421,K2818
B10421,K5228
B10422,K66219
B10423,K21932
B10423,K48879
B10425,K29028
B10425,K24778
B10426,K63468
B10427,K24778
B10430,K69400
B10431,K52578
B10431,K56644
B10433,K21912
B10437,K59628
B10437,K1534
B10438,K22521
B10438,K33153
B10438,K58330
B10440,K62496
B10440,K3266
B10442,K68873
B10444,K8540
B10444,K67535
B10446,K17970
B10446,K60330
B10446,K9550
B10448,K61274
B10449,K64247
B10449,K8885
B10450,K27658
B10450,K66944
B10452,K62498
B10456,K66163
B10458,K18677
B10458,K66701
B10461,K57544
B10461,K23746
B10461,K25762
B10461,K57886
B10462,K68902
B10463,K63518
B10463,K57822
B10463,K1239
B10463,K1865
B10464,K66614
B10467,K12703
B10467,K19431
B10470,K29196
B10472,K61484
B10472,K62771
B10476,K19398
B10476,K5433
B10476,K2265
B10478,K33013
B10478,K10239
B10480,K48837
B10482,K66701
B10482,K6751
B10482,K56279
B10483,K69342
B10484,K9550
B10486,K66721
B10486,K58838
B10486,K12443
B10486,K5413
B10486,K50970
B10488,K46993
B10489,K22454
B10489,K58824
B10489,K68177
B10491,K18019
B10493,K68874
B10495,K56375
B10495,K67083
B10496,K13048
B10497,K59448
B10497,K64604
B10498,K54613
B10498,K1387
B10501,K2650
B10501,K58365
B10501,K23012
B10505,K16373
B10505,K65444
B10505,K26430
B10505,K61660
B10505,K61484
B10508,K69405
B10510,K68803
B10510,K34605
B10510,K14902
B10510,K38
B10513,K9534
B10513,K40698
B10513,K65404
B10517,K34322
B10518,K70788
B10518,K48842
B10519,K70080
B10521,K3175
B10521,K48803
B10523,K48974
B10526,K66954
B10526,K46778
B10526,K4223
B10526,K4919
B10531,K48676
B10531,K34512
B10534,K67046
B10534,K67216
B10534,K9803
B10535,K28789
B10536,K66806
B10537,K60711
B10545,K67006
B10545,K49383
B10546,K4470
B10547,K67008
B10548,K8486
B10549,K66721
B10549,K5413
B10550,K31016
B10551,K67088
B10552,K69400
B10552,K65410
B10552,K69104
B10554,K69416
B10555,K67046
B10556,K67070
B10557,K62198
B10557,K49565
B10561,K31145
B10565,K57241
B10565,K19033
B10565,K49683
B10565,K28766
B10566,K6326
B10567,K67172
B10567,K5272
B10569,K14125
B10569,K34789
B10570,K58824
B10571,K68061
B10571,K68050
B10571,K28227
B10571,K60151
B10575,K2999
B10575,K53526
B10591,K44956
B10591,K4266
B10591,K57050
B10597,K65875
B10597,K65853
B10599,K4736
B10600,K69247
B10600,K68191
B10601,K68748
B10601,K31416
B10602,K34838
B10602,K6777
B10602,K56723
B10604,K67234
B10604,K68653
B10604,K3852
B10604,K8743
B10606,K66232
B10609,K49459
B10610,K19804
B10610,K56727
B10610,K68096
B10612,K68803
B10612,K60711
B10613,K25054
B10613,K26953
B10613,K43110
B10613,K70922
B10614,K69714
B10614,K9449
B10614,K69702
B10615,K47291
B10615,K69717
B10615,K68048
B10616,K22368
B10621,K55692
B10622,K70178
B10624,K69747
B10626,K58936
B10626,K338
B10629,K57464
B10631,K13767
B10631,K50348
B10632,K69954
B10633,K69954
B10637,K61847
B10637,K43992
B10637,K61847
B10637,K45813
B10637,K4100
B10638,K70114
B10638,K55015
B10639,K33785
B10641,K69768
B10645,K1219
B10646,K44587
B10646,K44692
B10649,K33247
B10652,K1289
B10653,K69987
B10655,K69766
B10655,K59634
B10657,K48454
B10658,K4545
B10658,K4538
B10659,K5095
B10659,K33603
B10661,K56476
B10661,K54999
B10663,K69400
B10663,K69104
B10664,K18062
B10664,K12105
B10665,K9803
B10666,K27756
B10667,K12688
B10667,K59466
B10669,K28351
B10669,K69977
B10671,K56583
B10673,K69311
B10680,K48687
B10686,K15191
B10686,K15186
B10690,K62985
B10690,K34116
B10694,K45812
B10696,K70214
B10696,K68919
B10699,K12652
B10704,K69977
B10705,K70559
B10707,K20842
B10707,K16651
B10708,K20910
B10723,K69104
B10723,K56375
B10723,K10253
B10727,K70040
B10734,K4249
B10736,K33644
B10736,K2274
B10736,K3953
B10740,K30519
B10741,K64838
B10741,K4155
B10742,K57171
B10746,K13762
B10748,K46501
B10748,K2169
B10749,K70051
B10751,K9921
B10751,K9929
B10752,K64326
B10752,K71569
B10752,K23787
B10754,K43339
B10754,K37257
B10759,K69987
B10759,K22454
B10759,K67606
B10760,K21687
B10766,K12489
B10766,K62323
B10767,K64921
B10769,K71131
B10769,K4083
B10770,K65620
B10771,K70056
B10773,K2438
B10776,K68639
B10781,K12552
B10784,K69987
B10786,K69411
B10786,K63425
B10789,K69377
B10792,K27215
B10793,K70230
B10794,K11036
B10795,K70056
B10797,K67133
B10797,K52861
B10801,K61711
B10801,K66877
B10801,K67727
B10805,K27344
B10805,K48565
B10808,K34228
B10808,K60004
B10809,K60276
B10809,K19882
B10809,K4374
B10809,K6468
B10812,K32380
B10812,K64222
B10813,K54274
B10813,K27227
B10816,K13177
B10817,K70214
B10817,K68919
B10818,K1167
B10820,K52664
B10822,K49487
B10826,K68406
B10826,K60894
B10826,K57284
B10826,K3671
B10826,K2995
B10827,K69783
B10829,K64365
B10834,K10406
B10836,K46917
B10836,K65128
B10836,K64522
B10836,K30520
B10836,K3471
B10836,K3257
B10836,K3298
B10840,K70178
B10852,K13976
B10853,K70214
B10858,K64326
B10858,K69977
B10858,K70571
B10858,K18517
B10858,K18519
B10858,K62152
B10860,K3797
B10861,K70230
B10861,K70097
B10863,K27235
B10863,K26430
B10863,K4969
B10865,K67660
B10869,K13612
B10870,K13612
B10873,K4709
B10874,K4266
B10874,K10441
B10879,K19684
B10881,K70361
B10882,K70367
B10883,K47621
B10889,K19939
B10892,K20334
B10893,K70414
B10900,K55111
B10901,K4410
B10901,K67234
B10903,K31416
B10903,K59434
B10904,K2662
B10907,K25238
B10907,K239
B10907,K53526
B10907,K10669
B10909,K45587
B10909,K27217
B10909,K5240
B10909,K19581
B10910,K10373
B10915,K20297
B10916,K3559
B10916,K17010
B10916,K1725
B10923,K20373
B10923,K53526
B10933,K12480
B10934,K12979
B10934,K71545
B10934,K28279
B10934,K58885
B10936,K849
B10937,K27574
B10937,K31104
B10938,K27574
B10938,K31104
B10939,K64103
B10941,K70584
B10941,K26593
B10943,K13294
B10944,K10681
B10944,K49750
B10948,K18190
B10948,K28766
B10948,K60165
B10957,K45978
B10957,K34322
B10957,K21199
B10957,K12489
B10957,K62323
B10957,K11608
B10957,K3487
B10957,K59587
B10957,K1865
B10957,K3671
B10962,K68053
B10964,K69249
B10966,K70594
B10968,K70670
B11001,K69249
B11003,K26977
B11004,K26977
B11009,K20447
B11009,K51300
B11018,K47861
B11023,K40020
B11023,K17915
B11028,K22749
B11033,K12474
B11035,K70739
B11035,K49012
B11039,K53835
B11039,K49012
B11039,K70739
B11039,K59070
B11040,K11296
B11043,K70762
B11045,K22243
B11045,K48974
B11051,K2431
B11051,K19441
B11051,K70788
B11056,K70800
B11058,K70051
B11058,K1862
B11062,K70808
B11064,K62323
B11064,K9669
B11067,K18797
B11078,K10735
B11080,K18981
B11080,K13932
B11083,K10373
B11086,K60713
B11086,K13798
B11105,K12480
B11105,K12482
B11105,K70509
B11108,K16871
B11111,K55060
B11120,K22868
B11123,K70911
B11130,K70924
B11130,K30877
B11132,K26923
B11135,K11170
B11138,K70947
B11152,K764
B11167,K58848
B11171,K69336
B11171,K4248
B11176,K18782
B11176,K4499
B11182,K69987
B11189,K54999
B11189,K4733
B11189,K2030
B11189,K10473
B11193,K20566
B11195,K71140
B11199,K48209
B11200,K48209
B11201,K48209
B11201,K54984
B11201,K744
